Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Olga Govortsova [BLR],6,4,60.0%,2,1,1,50.0%,2003,2015,5,0.97,2.3%,3.2%,62.8%,62.8%,42.1%,55.1%,43.6%,58.0%,54.1%
10,Tsvetana Pironkova [BUL],7,3,70.0%,5,4,1,80.0%,2003,2014,5,1.15,0.8%,5.4%,72.1%,63.1%,46.8%,58.6%,47.8%,53.8%,54.0%
10,Marion Bartoli [FRA],7,3,70.0%,2,2,0,100.0%,2005,2011,7,0.94,1.2%,5.4%,62.5%,59.0%,39.7%,51.8%,45.5%,44.3%,46.8%
9,Agnieszka Radwanska [POL],3,6,33.3%,1,0,1,0.0%,2007,2013,7,0.91,1.6%,5.7%,61.7%,60.9%,39.3%,52.6%,43.2%,55.0%,71.9%
8,Kaia Kanepi [EST],3,5,37.5%,1,0,1,0.0%,2006,2015,4,0.80,0.9%,6.5%,61.9%,58.7%,42.0%,52.4%,38.0%,45.5%,45.0%
8,Svetlana Kuznetsova [RUS],4,4,50.0%,1,0,1,0.0%,2007,2011,8,0.96,0.9%,3.0%,68.2%,58.8%,44.3%,54.2%,44.0%,53.8%,53.2%
7,Shuai Peng [CHN],3,4,42.9%,2,1,1,50.0%,2006,2014,6,1.00,1.1%,6.6%,62.5%,64.2%,48.9%,58.5%,41.7%,46.7%,44.7%
7,Caroline Wozniacki [DEN],1,6,14.3%,0,0,0,-,2009,2014,5,0.81,1.9%,6.1%,62.2%,50.9%,39.4%,46.6%,43.4%,38.9%,37.2%
7,Maria Sharapova [RUS],0,7,0.0%,2,0,2,0.0%,2005,2012,5,0.73,1.5%,5.8%,65.7%,56.5%,35.4%,49.2%,37.2%,35.9%,33.3%
7,Anna Chakvetadze [RUS],3,4,42.9%,2,1,1,50.0%,2006,2012,7,0.93,1.2%,5.2%,65.7%,55.8%,42.4%,51.2%,45.5%,44.8%,39.1%
7,Elena Dementieva [RUS],1,6,14.3%,1,0,1,0.0%,2006,2009,6,0.81,0.5%,3.4%,65.7%,51.0%,44.3%,48.7%,41.5%,48.5%,45.7%
6,Kateryna Bondarenko [UKR],5,1,83.3%,1,0,1,0.0%,2005,2016,3,1.28,2.3%,2.3%,70.1%,67.2%,57.7%,64.4%,45.6%,60.0%,58.3%
6,Bethanie Mattek Sands [USA],5,1,83.3%,1,1,0,100.0%,2007,2015,5,1.36,1.3%,3.5%,68.9%,70.5%,42.9%,61.9%,52.0%,55.0%,65.0%
6,Akgul Amanmuradova [UZB],6,0,100.0%,0,0,0,-,2005,2012,3,1.33,2.6%,4.2%,64.6%,74.6%,44.8%,64.0%,48.0%,81.0%,52.0%
6,Yanina Wickmayer [BEL],2,4,33.3%,1,0,1,0.0%,2009,2012,6,0.87,2.9%,4.7%,62.5%,62.0%,40.8%,54.1%,39.8%,51.1%,63.3%
