Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami R16,L vs Muchova,0.75,0.29,27.9,2.1,0.0%,45.5%,0.0%,40.0%,20.0%,25.0%
2026 Miami R32,W vs Linette,1.18,1.62,54.5,2.2,0.0%,68.6%,3.4%,79.3%,37.1%,35.5%
2026 Indian Wells R16,L vs Noskova,0.89,0.32,31.5,2.0,0.0%,47.8%,0.0%,33.3%,30.0%,11.1%
2026 Dubai QF,L vs Gauff,0.78,0.48,30.1,2.0,0.0%,31.8%,0.0%,38.9%,36.0%,43.5%
2026 Abu Dhabi QF,L vs Alexandrova,0.89,0.70,47.7,2.2,0.0%,50.0%,0.0%,45.2%,44.4%,38.2%
2026 Auckland QF,W vs Linette,1.18,1.52,41.0,2.4,0.0%,53.1%,0.0%,64.5%,59.4%,46.7%
2025 Osaka R32,L vs Valentova,0.77,0.59,36.2,2.1,0.0%,39.3%,0.0%,48.1%,38.2%,48.5%
2025 Sao Paulo QF,L vs Tjen,0.93,0.64,47.8,3.2,0.0%,39.3%,0.0%,54.2%,37.0%,37.5%
2025 Wimbledon R128,L vs Krejcikova,0.96,0.78,48.0,4.0,0.0%,48.9%,2.2%,51.1%,25.5%,56.5%
2025 Eastbourne F,L vs Joint,0.85,0.93,107.3,10.1,2.0%,55.1%,0.0%,57.4%,51.0%,44.7%
2025 Madrid R64,L vs Swiatek,1.04,0.80,55.6,8.0,0.0%,39.2%,6.1%,57.1%,37.2%,43.2%
2025 Madrid R128,W vs Tomova,1.00,1.45,47.5,2.5,0.0%,56.3%,3.3%,56.7%,61.5%,65.4%
2025 Miami SF,L vs Pegula,0.97,0.85,71.2,3.6,1.9%,45.3%,2.0%,69.4%,32.7%,43.1%
2025 Miami QF,W vs Swiatek,0.98,1.25,55.9,2.5,2.9%,47.1%,0.0%,56.3%,55.6%,67.6%
2025 Miami R32,W vs Keys,0.98,1.29,59.0,2.4,0.0%,56.3%,3.3%,56.7%,63.6%,51.5%
2024 W100 Vitoria - Gasteiz F,W vs Jimenez Kasintseva,1.14,1.38,48.8,2.1,0.0%,51.6%,0.0%,66.7%,47.4%,52.8%
2022 W60 Madrid SF,W vs Sebov,1.19,3.40,34.3,2.2,10.5%,89.5%,0.0%,68.8%,61.5%,52.2%
2021 Cluj-Napoca 1 R16,L vs Sherif,0.90,0.56,41.2,2.2,0.0%,45.0%,5.0%,50.0%,39.3%,25.9%
2021 W15 Manacor QF,L vs Selekhmeteva,0.93,0.66,44.8,2.2,0.0%,46.2%,0.0%,46.2%,31.3%,45.2%
2021 W15 Manacor R32,W vs Lantigua De La Nuez,1.13,1.91,36.0,2.1,0.0%,72.0%,4.3%,60.9%,46.4%,66.7%
2026 (6 matches),,0.98,0.77,40.8,2.1,0.0%,51.2%,0.7%,52.7%,39.9%,35.5%
2025 (9 matches),,0.95,0.92,61.6,3.3,0.8%,47.5%,2.1%,57.1%,43.2%,50.5%
2024 (1 matches),,1.14,1.38,48.8,2.1,0.0%,51.6%,0.0%,66.7%,47.4%,52.8%
2022 (1 matches),,1.19,3.40,34.3,2.2,10.5%,89.5%,0.0%,68.8%,61.5%,52.2%
2021 (3 matches),,0.99,0.90,40.8,2.2,0.0%,54.9%,2.9%,52.2%,38.6%,45.9%
Career (20 matches),,0.97,0.93,52.3,2.5,0.8%,50.7%,1.7%,56.1%,42.7%,46.4%
