Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R16,L vs Muchova,7,21,0.3,9.0%,26.9%,7,19,0.4,9.3%,25.3%,6.7%,2.7%,2.5,25.6%,10.3%
2026 Miami R32,W vs Linette,20,17,1.2,15.4%,13.1%,19,15,1.3,15.4%,12.2%,8.9%,6.5%,1.0,16.2%,16.9%
2026 Indian Wells R16,L vs Noskova,5,11,0.5,6.3%,13.8%,5,8,0.6,7.1%,11.4%,5.7%,1.4%,2.5,31.3%,12.5%
2026 Dubai QF,L vs Gauff,8,30,0.3,9.1%,34.1%,8,29,0.3,10.3%,37.2%,6.4%,3.8%,0.9,18.2%,20.5%
2026 Abu Dhabi QF,L vs Alexandrova,15,23,0.7,11.3%,17.3%,15,22,0.7,12.0%,17.6%,7.2%,4.8%,1.7,25.6%,15.0%
2026 Auckland QF,W vs Linette,24,11,2.2,19.2%,8.8%,24,9,2.7,20.5%,7.7%,10.3%,10.3%,1.9,15.2%,8.0%
2025 Osaka R32,L vs Valentova,15,21,0.7,12.3%,17.2%,15,17,0.9,13.4%,15.2%,9.8%,3.6%,1.6,27.0%,17.2%
2025 Sao Paulo QF,L vs Tjen,4,19,0.2,3.9%,18.4%,4,15,0.3,4.4%,16.5%,3.3%,1.1%,1.1,22.3%,20.4%
2025 US Open R128,W vs Tauson,33,32,1.0,16.1%,15.6%,33,27,1.2,18.1%,14.8%,8.2%,9.9%,1.1,20.0%,17.6%
2025 Wimbledon R128,L vs Krejcikova,24,30,0.8,13.0%,16.2%,23,29,0.8,13.5%,17.0%,5.3%,7.6%,1.2,23.2%,18.9%
2025 Eastbourne F,L vs Joint,18,46,0.4,9.3%,23.7%,17,45,0.4,9.2%,24.3%,6.5%,2.2%,0.5,11.9%,25.8%
2025 Madrid R64,L vs Swiatek,17,32,0.5,9.4%,17.8%,14,27,0.5,8.6%,16.7%,6.2%,2.5%,1.0,24.4%,23.3%
2025 Madrid R128,W vs Tomova,27,23,1.2,23.7%,20.2%,26,22,1.2,23.9%,20.2%,12.8%,11.0%,0.4,6.1%,16.7%
2025 Miami SF,L vs Pegula,35,50,0.7,16.8%,24.0%,33,46,0.7,17.0%,23.7%,11.9%,4.6%,1.3,17.3%,13.5%
2025 Miami QF,W vs Swiatek,16,14,1.1,11.9%,10.4%,15,11,1.4,12.1%,8.9%,8.9%,3.2%,0.8,21.5%,27.4%
2025 Miami R32,W vs Keys,14,14,1.0,10.9%,10.9%,13,13,1.0,11.1%,11.1%,7.7%,2.6%,0.7,17.2%,23.4%
2024 W100 Vitoria - Gasteiz F,W vs Jimenez Kasintseva,11,23,0.5,8.5%,17.7%,11,19,0.6,9.1%,15.7%,6.6%,2.5%,0.5,13.8%,25.4%
2022 W60 Madrid SF,W vs Sebov,24,3,8.0,28.6%,3.6%,22,2,11.0,27.5%,2.5%,12.5%,15.0%,0.8,11.9%,15.5%
2021 Cluj-Napoca 1 R16,L vs Sherif,10,16,0.6,10.5%,16.8%,9,8,1.1,11.3%,10.0%,5.0%,6.3%,2.5,21.1%,8.4%
2021 W15 Manacor QF,L vs Selekhmeteva,5,14,0.4,4.3%,12.2%,5,13,0.4,4.5%,11.8%,1.8%,2.7%,1.2,17.4%,14.8%
Career (22 matches),,367,480,0.8,13.0%,17.0%,351,420,0.8,13.5%,16.2%,7.8%,5.6%,1.0,18.6%,17.9%
