Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami R16,L vs Muchova,0.0%,-,7.7%,33.3%,13.2%,20.0%,7.7%,13.2%,0.0%,0.0%,-,96,26
2026 Miami R32,W vs Linette,0.0%,-,5.4%,85.7%,16.3%,0.0%,23.8%,24.0%,33.3%,1.3%,33.3%,18,6
2026 Indian Wells R16,L vs Noskova,0.0%,-,6.1%,60.0%,10.7%,0.0%,100.0%,3.8%,20.0%,0.0%,-,-47,-38
2026 Dubai QF,L vs Gauff,0.0%,-,8.0%,42.9%,7.4%,11.1%,0.0%,9.3%,20.0%,1.0%,0.0%,11,-16
2026 Abu Dhabi QF,L vs Alexandrova,0.0%,-,4.5%,100.0%,12.7%,15.8%,0.0%,16.5%,16.7%,0.0%,-,23,-1
2026 Auckland QF,W vs Linette,0.0%,-,6.4%,50.0%,19.0%,26.7%,14.3%,22.8%,44.4%,2.4%,20.0%,29,32
2025 Osaka R32,L vs Valentova,0.0%,-,6.6%,50.0%,16.7%,30.0%,0.0%,10.2%,33.3%,0.6%,0.0%,2,5
2025 Sao Paulo QF,L vs Tjen,0.0%,-,1.9%,100.0%,9.7%,9.1%,9.1%,8.0%,0.0%,0.7%,0.0%,-25,-10
2025 US Open R128,W vs Tauson,0.0%,-,6.3%,76.9%,19.6%,47.8%,10.0%,16.4%,29.4%,1.3%,50.0%,45,13
2025 Wimbledon R128,L vs Krejcikova,0.0%,-,4.3%,25.0%,11.8%,26.3%,10.0%,16.1%,27.3%,2.5%,83.3%,49,8
2025 Eastbourne F,L vs Joint,0.0%,-,6.7%,69.2%,9.3%,17.1%,0.0%,7.6%,18.8%,0.8%,0.0%,-4,-6
2025 Madrid R64,L vs Swiatek,0.0%,-,7.2%,46.2%,15.3%,21.4%,25.0%,1.8%,14.3%,0.5%,0.0%,9,5
2025 Madrid R128,W vs Tomova,0.0%,-,14.9%,64.7%,21.8%,20.0%,25.0%,20.6%,42.9%,2.6%,20.0%,154,83
2025 Miami SF,L vs Pegula,0.0%,-,12.0%,80.0%,14.3%,27.5%,4.0%,6.8%,18.5%,1.4%,50.0%,35,15
2025 Miami QF,W vs Swiatek,0.0%,-,2.2%,100.0%,24.5%,42.9%,20.0%,6.1%,20.0%,1.2%,100.0%,-21,1
2025 Miami R32,W vs Keys,0.0%,-,6.3%,100.0%,18.2%,12.5%,20.0%,8.5%,40.0%,0.6%,100.0%,32,24
2024 ITF Vitoria Gasteiz F,W vs Jimenez Kasintseva,0.0%,-,6.8%,100.0%,12.0%,16.7%,0.0%,3.9%,33.3%,1.8%,20.0%,-70,-42
2022 ITF Madrid SF,W vs Sebov,0.0%,-,2.4%,100.0%,17.0%,27.3%,20.0%,27.8%,37.5%,0.8%,100.0%,36,46
2021 Cluj Napoca R16,L vs Sherif,0.0%,-,6.3%,33.3%,16.7%,20.0%,25.0%,24.0%,8.3%,0.7%,0.0%,3,15
2021 ITF Manacor QF,L vs Selekhmeteva,0.0%,-,3.5%,50.0%,7.3%,10.5%,0.0%,12.3%,16.7%,0.0%,-,-78,-69
Last 52 Weeks (13 matches),,0.0%,-,6.5%,60.2%,13.8%,19.5%,13.6%,14.3%,27.5%,1.2%,32.3%,28,9
Career (22 matches),,0.0%,-,6.3%,67.2%,14.5%,21.6%,12.9%,13.6%,26.2%,1.1%,39.6%,17,8
