Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Miami R16,L vs Muchova,0% (0/7),- (0/0),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,1/1
2026 Miami R32,W vs Linette,30% (3/10),67% (2/3),0/1,18% (2/11),50% (1/2),2/2,1/1,2/2,0/0,0/0
2026 Indian Wells R16,L vs Noskova,14% (1/7),0% (0/1),0/5,86% (6/7),17% (1/6),0/0,0/0,0/0,0/0,0/0
2026 Dubai QF,L vs Gauff,29% (2/7),50% (1/2),0/6,86% (6/7),0% (0/6),0/1,0/0,0/0,0/0,0/0
2026 Abu Dhabi QF,L vs Alexandrova,44% (4/9),50% (2/4),1/4,67% (6/9),17% (1/6),0/2,0/0,1/2,0/0,0/1
2026 Auckland QF,W vs Linette,88% (7/8),71% (5/7),2/2,44% (4/9),50% (2/4),5/5,2/2,0/0,1/1,0/0
2025 Osaka R32,L vs Valentova,57% (4/7),25% (1/4),1/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2025 Sao Paulo QF,L vs Tjen,25% (2/8),50% (1/2),0/4,56% (5/9),0% (0/5),1/1,0/0,0/1,0/0,0/1
2025 Wimbledon R128,L vs Krejcikova,50% (6/12),50% (3/6),1/5,67% (8/12),25% (2/8),2/3,1/1,1/2,0/0,0/0
2025 Eastbourne F,L vs Joint,40% (6/15),100% (6/6),0/3,29% (4/14),0% (0/4),3/5,0/0,1/2,0/0,0/0
2025 Madrid R64,L vs Swiatek,36% (5/14),100% (5/5),1/5,71% (10/14),30% (3/10),1/5,1/2,0/2,0/0,0/1
2025 Madrid R128,W vs Tomova,88% (7/8),86% (6/7),3/3,33% (3/9),0% (0/3),4/6,2/2,0/0,1/1,0/0
2025 Miami SF,L vs Pegula,29% (5/17),100% (5/5),1/5,38% (6/16),17% (1/6),3/5,1/2,1/1,0/0,1/1
2025 Miami QF,W vs Swiatek,80% (8/10),100% (8/8),3/5,60% (6/10),17% (1/6),3/6,0/0,0/0,0/0,0/0
2025 Miami R32,W vs Keys,67% (6/9),100% (6/6),2/3,44% (4/9),25% (1/4),1/4,0/0,0/0,0/0,0/0
2024 W100 Vitoria - Gasteiz F,W vs Jimenez Kasintseva,50% (5/10),100% (5/5),1/3,30% (3/10),0% (0/3),4/5,2/3,0/0,1/1,0/0
2022 W60 Madrid SF,W vs Sebov,75% (6/8),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2021 Cluj-Napoca 1 R16,L vs Sherif,38% (3/8),0% (0/3),0/4,50% (4/8),0% (0/4),0/0,0/0,0/0,0/0,0/0
2021 W15 Manacor QF,L vs Selekhmeteva,33% (3/9),67% (2/3),1/4,75% (6/8),17% (1/6),0/2,0/0,0/1,0/0,0/0
2021 W15 Manacor R32,W vs Lantigua De La Nuez,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
2026 (6 matches),,35.4%,58.8%,13.0%,58.0%,17.2%,70.0%,100.0%,80.0%,100.0%,50.0%
2025 (9 matches),,49.0%,83.7%,32.4%,51.5%,15.4%,50.0%,71.4%,30.0%,100.0%,25.0%
2024 (1 matches),,50.0%,100.0%,33.3%,30.0%,0.0%,80.0%,66.7%,-,100.0%,-
2022 (1 matches),,75.0%,83.3%,-,0.0%,-,100.0%,100.0%,-,-,-
2021 (3 matches),,45.8%,63.6%,12.5%,52.2%,25.0%,71.4%,100.0%,0.0%,100.0%,-
Career (20 matches),,46.3%,77.3%,23.9%,50.3%,16.7%,61.3%,81.3%,43.8%,100.0%,33.3%
