Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 US Open R32,W vs Ponchet,0.0%,-,6.6%,100.0%,11.8%,20.0%,0.0%,6.3%,25.0%,0.0%,-,-99,-76
2024 US Open R64,W vs Zarazua,0.0%,-,13.0%,68.8%,7.8%,8.1%,100.0%,6.6%,20.0%,0.6%,33.3%,-112,-102
2024 US Open R128,W vs Hibino,0.0%,-,10.5%,75.0%,12.8%,25.0%,0.0%,6.9%,7.7%,0.0%,-,-127,-89
2024 Cincinnati R64,W vs Kalinina,0.0%,-,7.6%,55.6%,15.2%,21.1%,0.0%,9.1%,20.0%,0.0%,-,-20,16
2024 Olympics R64,W vs Sherif,0.0%,-,12.7%,52.2%,7.3%,10.2%,50.0%,9.9%,31.8%,0.0%,-,-102,-106
2024 Wimbledon R32,L vs Rybakina,0.0%,-,4.6%,50.0%,3.4%,0.0%,0.0%,5.0%,40.0%,0.0%,-,-167,-125
2024 Wimbledon R64,W vs Fernandez,0.0%,-,6.0%,66.7%,12.1%,18.5%,20.0%,13.3%,38.1%,0.0%,-,-75,-50
2024 Wimbledon R128,W vs Parks,0.0%,-,3.8%,66.7%,9.7%,14.3%,0.0%,14.3%,50.0%,0.0%,-,-155,-85
2024 Bad Homburg R32,W vs Svitolina,0.0%,-,5.7%,75.0%,18.3%,26.2%,0.0%,15.4%,37.2%,0.9%,33.3%,2,13
2024 Madrid R128,L vs Errani,0.0%,-,11.1%,62.5%,16.3%,17.6%,7.7%,9.8%,21.0%,0.8%,20.0%,16,-7
2024 Charleston R64,W vs Kessler,0.0%,-,8.4%,100.0%,15.1%,11.5%,0.0%,13.1%,60.0%,2.7%,33.3%,-44,-38
2024 Miami R64,L vs Kalinina,0.0%,-,7.6%,52.6%,7.4%,11.5%,0.0%,11.1%,22.2%,0.4%,0.0%,-73,-57
2024 Miami R128,W vs Burel,0.0%,-,12.5%,57.1%,16.9%,20.0%,0.0%,12.7%,23.5%,0.0%,-,-68,-81
2024 Indian Wells R16,W vs Kerber,0.0%,-,1.6%,100.0%,6.9%,18.2%,4.2%,12.9%,31.6%,0.4%,0.0%,-74,-71
2024 Indian Wells R32,W vs Volynets,0.0%,-,10.3%,55.6%,8.4%,12.9%,0.0%,10.5%,27.8%,0.4%,50.0%,-66,-58
2024 Indian Wells R64,W vs Vekic,0.0%,-,6.7%,50.0%,8.6%,14.8%,0.0%,20.9%,57.1%,0.0%,-,-104,-89
2024 Indian Wells R128,W vs Zhu,0.0%,-,5.1%,100.0%,4.5%,13.2%,0.0%,10.0%,35.7%,0.0%,-,-91,-92
2024 Australian Open R64,L vs Timofeeva,0.0%,-,15.9%,46.7%,6.1%,9.1%,33.3%,7.2%,14.3%,0.4%,100.0%,-111,-107
2023 US Open R16,L vs Gauff,0.0%,-,7.0%,72.7%,8.9%,6.4%,0.0%,8.8%,10.7%,0.0%,-,-111,-124
2023 US Open R32,W vs Brady,0.0%,-,6.5%,90.0%,7.5%,10.1%,0.0%,4.7%,20.0%,0.7%,66.7%,-86,-82
Career (236 matches),,0.0%,60.0%,8.2%,67.5%,7.3%,10.3%,9.7%,9.3%,23.4%,0.3%,33.7%,-90,-75
