Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,29,16,13,55.2%,38-28,57.6%,320-273,54.0%,2-1,66.7%,29,68.2%,39.3%,2.4%,3.5%,65.3%,64.0%,45.1%,57.4%,46.0%,51.7%,1.08,QF (2x)
2023,7,4,3,57.1%,9-7,56.3%,79-70,53.0%,1-0,100.0%,7,70.3%,36.0%,3.1%,4.3%,61.9%,66.9%,46.8%,59.2%,43.9%,51.3%,1.08,R16 (US Open)
2020,7,5,2,71.4%,12-5,70.6%,92-63,59.4%,0-0,-,7,73.4%,43.4%,4.3%,1.7%,70.7%,65.1%,51.0%,61.0%,47.2%,54.2%,1.21,SF (Auckland)
2019,35,20,15,57.1%,45-30,60.0%,384-333,53.6%,5-3,62.5%,35,70.2%,35.9%,4.1%,2.7%,65.3%,64.5%,48.4%,58.9%,44.7%,51.7%,1.09,F (Charleston)
2018,58,41,17,70.7%,89-44,66.9%,715-527,57.6%,6-7,46.2%,58,73.0%,42.2%,4.3%,3.5%,64.8%,67.2%,47.5%,60.3%,46.4%,53.4%,1.17,W (3x)
2017,82,60,22,73.2%,126-59,68.1%,982-701,58.3%,7-7,50.0%,81,72.2%,45.5%,4.0%,3.1%,67.5%,64.8%,47.6%,59.2%,47.4%,53.4%,1.16,W (2x)
2016,52,34,18,65.4%,76-39,66.1%,619-472,56.7%,3-5,37.5%,51,70.5%,42.2%,2.7%,2.9%,67.4%,65.4%,45.3%,58.9%,46.4%,52.7%,1.13,W (2x)
2015,63,40,23,63.5%,85-51,62.5%,709-538,56.9%,8-7,53.3%,51,70.1%,45.3%,3.3%,3.2%,70.1%,64.4%,51.6%,60.6%,45.8%,53.1%,1.16,W (Kuala Lumpur)
2014,68,49,19,72.1%,102-55,65.0%,825-599,57.9%,6-10,37.5%,61,-,-,3.3%,3.6%,69.6%,65.2%,47.0%,59.7%,46.5%,53.2%,1.16,W (Istanbul)
2013,61,39,22,63.9%,84-54,60.9%,704-560,55.7%,6-9,40.0%,56,-,-,2.1%,2.5%,69.3%,61.7%,49.1%,57.8%,46.6%,52.3%,1.10,W (Luxembourg)
2012,71,50,21,70.4%,108-55,66.3%,857-651,56.8%,11-8,57.9%,64,-,-,2.6%,2.4%,66.3%,62.6%,50.7%,58.6%,46.3%,52.6%,1.12,W (2x)
2011,83,66,17,79.5%,135-43,75.8%,983-626,61.1%,10-5,66.7%,73,-,-,2.5%,2.5%,70.5%,64.7%,49.6%,60.3%,49.1%,54.7%,1.24,W (6x)
2010,81,64,17,79.0%,130-49,72.6%,945-637,59.7%,8-2,80.0%,71,-,-,2.8%,2.8%,68.8%,64.4%,48.9%,59.5%,47.7%,53.7%,1.18,W (6x)
2009,93,68,25,73.1%,140-61,69.7%,1069-768,58.2%,11-8,57.9%,86,-,-,3.0%,2.6%,68.7%,63.0%,49.6%,58.8%,47.3%,53.0%,1.15,W (3x)
2008,75,54,21,72.0%,112-51,68.7%,847-588,59.0%,7-9,43.8%,63,-,-,3.3%,3.3%,66.2%,64.0%,49.4%,59.1%,48.5%,53.8%,1.19,W (3x)
2007,30,14,16,46.7%,33-36,47.8%,303-330,47.9%,7-2,77.8%,18,-,-,1.4%,4.3%,66.8%,56.7%,41.4%,51.6%,42.3%,46.9%,0.87,SF (Japan Open)
2006,11,6,5,54.5%,12-12,50.0%,112-110,50.5%,0-1,0.0%,3,-,-,3.9%,3.4%,65.5%,58.6%,47.1%,54.7%,49.0%,51.5%,1.08,QF (2x)
2005,6,2,4,33.3%,6-9,40.0%,65-72,47.4%,0-2,0.0%,0,,,,,,,,,,,,
Career,912,632,280,69.3%,1342-688,66.1%,10610-7918,57.3%,98-86,53.3%,814,71.2%,42.2%,3.1%,3.0%,67.8%,64.1%,48.4%,59.0%,46.9%,53.0%,1.14,
