Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R16,L vs Haddad Maia,87.7,94.1,6.9,96.6,87.7,107,82,74.7,2.9,75.0,74.6,80,69
2024 US Open R32,W vs Ponchet,85.5,94.4,7.6,95.7,91.2,103,74,70.9,4.0,71.7,68.5,78,64
2024 US Open R64,W vs Zarazua,82.8,86.8,9.8,89.9,83.9,105,68,71.1,4.4,,,78,64
2024 US Open R128,W vs Hibino,91.0,96.0,5.1,97.7,90.8,105,86,71.9,3.1,72.0,,76,67
2024 Wimbledon R32,L vs Rybakina,88.1,95.7,5.6,99.4,97.3,103,83,77.9,3.7,84.3,80.0,87,74
2024 Wimbledon R64,W vs Fernandez,90.3,96.8,5.4,99.1,94.9,106,83,75.5,3.7,73.7,77.0,83,68
2023 US Open R16,L vs Gauff,88.6,97.0,5.2,98.3,94.6,108,87,76.8,2.6,,,85,72
2023 US Open R32,W vs Brady,89.5,96.0,5.4,97.3,94.0,106,85,76.5,5.0,73.0,79.0,92,66
2023 US Open R64,W vs Kvitova,91.2,97.9,6.0,101.3,93.0,106,75,76.7,3.2,79.5,76.5,85,72
2023 US Open R128,W vs Prozorova,86.4,93.8,6.9,95.3,92.1,106,77,74.1,4.8,80.0,75.0,85,62
2019 US Open R32,L vs Andreescu,92.3,98.3,6.1,103.6,95.5,110,85,81.6,4.8,81.0,82.8,91,73
2019 US Open R64,W vs Collins,93.8,97.7,4.6,99.9,95.9,108,87,78.5,5.1,82.5,83.0,90,72
2019 US Open R128,W vs Wang,90.3,97.3,6.0,99.6,95.2,110,79,75.5,4.6,78.6,71.0,90,67
2019 Wimbledon R32,L vs Zhang,93.7,99.1,4.1,101.6,95.0,105,86,81.9,3.1,82.8,84.5,87,77
2019 Wimbledon R64,W vs Kudermetova,93.6,98.0,3.8,99.2,97.2,105,91,82.6,3.4,81.6,,88,77
2019 Wimbledon R128,W vs Sorribes Tormo,97.3,100.0,3.3,102.1,98.6,107,94,83.8,3.4,,,89,78
2019 Roland Garros R128,L vs Kudermetova,90.3,97.7,5.1,,,106,81,75.4,3.4,,,81,65
2018 US Open R64,L vs Tsurenko,91.2,101.1,6.0,104.3,95.2,109,87,77.0,3.8,79.0,,90,71
2018 US Open R128,W vs Stosur,89.1,99.6,7.9,105.1,93.8,110,80,75.7,6.0,81.0,,90,66
2018 Wimbledon R64,L vs Makarova,96.6,100.8,4.3,102.5,98.8,108,91,81.0,3.7,84.3,80.8,90,75
Career (107 matches),,91.8,97.7,5.8,99.9,94.7,112,64,78.8,4.6,80.3,79.9,105,62
