Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Wimbledon R128,L vs Korpatsch,70% (7/10),71% (5/7),1/1,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2021 W25 Potchefstroom F,L vs Parrizas Diaz,0% (0/4),43% (3/7),0/0,0/0,43% (6/14),0/2,0/1,- (0/0),- (0/0)
2018 Taipei R32,L vs Schoofs,67% (4/6),17% (1/6),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2018 Montreal R64,L vs Bertens,75% (3/4),- (0/0),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2018 Bol R16,L vs Lukas,50% (5/10),43% (6/14),1/1,0/0,33% (4/12),0/2,0/1,- (0/0),- (0/0)
2018 Bol R32,W vs Baindl,88% (7/8),83% (5/6),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2018 Anning R16,L vs Hesse,57% (8/14),100% (4/4),0/2,0/0,50% (4/8),3/5,1/2,50% (7/14),29% (4/14)
2018 Anning R32,W vs Reix,91% (10/11),33% (2/6),2/2,1/1,80% (4/5),0/0,0/0,100% (4/4),100% (3/3)
2018 Bogota R32,L vs Sorribes Tormo,29% (4/14),31% (4/13),1/2,0/0,56% (9/16),4/6,4/5,- (0/0),- (0/0)
2018 Monterrey R32,L vs Broady,56% (10/18),17% (1/6),1/3,0/0,60% (6/10),0/2,0/1,83% (5/6),33% (2/6)
2018 Fed Cup RR,L vs Cirstea,75% (3/4),25% (1/4),0/0,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2018 Newport Beach R16,L vs Tomljanovic,29% (2/7),67% (2/3),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2018 Newport Beach R32,W vs Seguel,50% (6/12),45% (9/20),2/6,1/1,47% (7/15),0/1,0/0,- (0/0),- (0/0)
2018 Australian Open Q1,L vs Allertova,33% (2/6),50% (1/2),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2017 Mumbai R16,L vs Jakupovic,63% (5/8),50% (2/4),0/0,0/0,69% (9/13),3/5,1/2,- (0/0),- (0/0)
2017 Mumbai R32,W vs Desai,60% (6/10),40% (6/15),2/4,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Shenzhen $100K F,W vs Liu,82% (9/11),80% (4/5),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Shenzhen $100K SF,W vs Zhang,68% (13/19),10% (2/21),2/7,1/1,67% (2/3),5/6,0/0,- (0/0),- (0/0)
2017 Shenzhen $100K QF,W vs Sun,82% (9/11),57% (4/7),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Toronto $60K R16,L vs Hendler,50% (7/14),80% (4/5),1/1,0/0,65% (11/17),0/2,0/1,- (0/0),- (0/0)
2023 (1 matches),,70.0%,71.4%,100.0%,-,16.7%,0.0%,0.0%,-,-
2021 (1 matches),,0.0%,42.9%,-,-,42.9%,0.0%,0.0%,-,-
2018 (12 matches),,56.1%,42.9%,50.0%,100.0%,50.4%,32.1%,35.7%,66.7%,39.1%
2017 (43 matches),,57.9%,46.7%,56.8%,64.9%,56.8%,42.7%,36.7%,36.5%,44.6%
2016 (20 matches),,59.4%,34.7%,63.3%,61.5%,57.9%,49.2%,36.8%,42.9%,54.3%
Career (101 matches),,57.0%,43.2%,60.2%,65.7%,55.4%,41.2%,36.8%,43.7%,47.5%
