Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Wimbledon R128,L vs Korpatsch,0.80,0.77,55.6,4.9,0.0%,61.8%,0.0%,48.3%,35.7%,50.0%
2021 W25 Potchefstroom F,L vs Parrizas Diaz,1.03,0.75,50.9,2.2,6.9%,27.6%,0.0%,37.9%,52.0%,45.8%
2018 Taipei R32,L vs Schoofs,0.90,0.61,42.5,2.0,0.0%,55.6%,0.0%,46.2%,26.7%,40.7%
2018 Montreal R64,L vs Bertens,0.85,0.47,36.9,2.1,0.0%,42.9%,0.0%,50.0%,20.8%,39.1%
2018 Bol R16,L vs Lukas,1.00,0.86,82.4,5.7,0.0%,45.2%,2.6%,44.7%,50.0%,43.9%
2018 Bol R32,W vs Baindl,1.04,1.75,39.9,2.3,12.0%,68.0%,0.0%,68.0%,41.9%,67.9%
2018 Anning R16,L vs Hesse,0.92,0.83,72.2,2.2,0.0%,58.7%,4.3%,52.2%,28.9%,52.4%
2018 Anning R32,W vs Reix,0.92,1.65,51.3,2.4,2.9%,79.4%,3.2%,71.0%,41.7%,47.1%
2018 Bogota R32,L vs Sorribes Tormo,0.85,0.78,50.1,4.0,0.0%,53.8%,0.0%,43.6%,57.1%,36.2%
2018 Monterrey R32,L vs Broady,1.11,0.73,67.0,2.5,0.0%,52.0%,2.1%,62.5%,30.0%,25.6%
2018 Fed Cup RR,L vs Cirstea,1.09,0.44,37.3,2.0,0.0%,60.0%,0.0%,25.0%,25.0%,20.0%
2018 Newport Beach R16,L vs Tomljanovic,0.93,0.61,41.9,2.1,6.5%,54.8%,0.0%,31.0%,43.5%,30.0%
2018 Newport Beach R32,W vs Seguel,1.14,1.16,65.5,18.1,2.1%,51.1%,2.4%,41.5%,55.1%,53.3%
2018 Australian Open Q1,L vs Allertova,0.95,0.52,35.8,2.0,3.7%,48.1%,4.0%,36.0%,34.8%,28.6%
2017 Mumbai R16,L vs Jakupovic,1.05,0.58,46.9,2.5,2.9%,57.1%,0.0%,48.6%,19.2%,33.3%
2017 Mumbai R32,W vs Desai,1.04,1.55,43.5,2.1,7.1%,57.1%,4.0%,68.0%,60.0%,51.7%
2017 Shenzhen $100K F,W vs Liu,1.04,1.71,49.3,2.4,3.4%,82.8%,8.7%,60.9%,35.1%,54.5%
2017 Shenzhen $100K SF,W vs Zhang,1.07,1.39,61.9,2.5,9.5%,71.4%,0.0%,66.7%,41.5%,38.1%
2017 Shenzhen $100K QF,W vs Sun,1.10,1.37,57.3,3.0,0.0%,68.6%,3.0%,60.6%,44.1%,43.8%
2017 Toronto $60K R16,L vs Hendler,1.05,0.82,67.7,5.4,2.1%,52.1%,0.0%,45.5%,36.8%,43.3%
2023 (1 matches),,0.80,0.77,55.6,4.9,0.0%,61.8%,0.0%,48.3%,35.7%,50.0%
2021 (1 matches),,1.03,0.75,50.9,2.2,6.9%,27.6%,0.0%,37.9%,52.0%,45.8%
2018 (12 matches),,0.98,0.84,55.7,2.6,1.9%,55.6%,1.8%,48.7%,39.9%,41.7%
2017 (43 matches),,1.02,1.06,58.6,2.8,2.0%,56.5%,1.8%,56.4%,45.5%,44.7%
2016 (20 matches),,1.00,0.89,61.3,2.7,3.2%,54.4%,2.6%,53.8%,40.8%,41.5%
Career (101 matches),,1.01,0.97,57.3,2.7,2.4%,55.2%,1.9%,54.5%,43.0%,42.9%
