Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 Monterrey R32,W vs Navarro,0.0%,-,6.4%,69.2%,9.2%,15.2%,0.0%,5.1%,10.0%,0.7%,50.0%,-68,-67
2020 ITF Midland R32,L vs Di Lorenzo,0.0%,-,8.3%,70.0%,7.6%,15.2%,15.4%,4.1%,12.5%,0.3%,0.0%,-25,-45
Career (2 matches),,0.0%,-,7.1%,69.6%,8.6%,15.2%,12.5%,4.8%,10.5%,0.6%,40.0%,-52,-59
