Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Cancun R16,W vs Tran,63% (5/8),78% (7/9),2/4,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun F,W vs Sanchez,50% (8/16),83% (5/6),2/5,1/3,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun SF,W vs Villarreal,62% (8/13),44% (4/9),2/6,1/2,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun QF,W vs Carrillo Marin,47% (7/15),45% (5/11),2/8,1/5,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R16,W vs Friant,50% (5/10),54% (7/13),2/6,1/2,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R32,W vs Gomez Pezuela Cano,78% (7/9),45% (5/11),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun F,W vs Villarreal,63% (5/8),78% (7/9),2/2,1/1,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun SF,W vs Nadel,78% (7/9),83% (5/6),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R16,W vs Scandalis,54% (7/13),100% (5/5),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R32,W vs Carrillo Marin,70% (7/10),42% (5/12),2/4,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 Monterrey Q1,L vs Haddad Maia,55% (6/11),0% (0/3),0/0,0/0,67% (6/9),2/4,2/3,- (0/0),- (0/0)
2019 W25 Irapuato R32,L vs Gamiz,60% (3/5),18% (2/11),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2018 Monterrey Q1,L vs Paolini,50% (3/6),67% (6/9),1/1,0/0,20% (2/10),2/4,2/3,- (0/0),- (0/0)
2017 Santiago $25K F,L vs Scholl,33% (3/9),67% (2/3),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2017 Santiago $25K QF,W vs Gonzalez,53% (10/19),50% (5/10),2/2,1/1,64% (7/11),1/2,0/0,67% (4/6),50% (3/6)
2017 Santiago $15K R16,W vs Bugnon,63% (5/8),70% (7/10),2/2,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2017 Florence SC $25K R32,L vs Peterson,100% (1/1),25% (1/4),0/0,0/0,25% (2/8),2/4,2/3,- (0/0),- (0/0)
2017 Sumter SC $25K R16,L vs Gonzalez,58% (7/12),39% (7/18),1/2,0/1,54% (7/13),1/3,1/2,- (0/0),- (0/0)
2017 Sumter SC $25K R32,W vs Karatantcheva,35% (6/17),46% (6/13),2/4,1/1,33% (3/9),1/2,0/0,- (0/0),- (0/0)
2017 Tampico $100K R32,L vs Chirico,20% (1/5),100% (1/1),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 (12 matches),,59.1%,54.3%,46.5%,55.6%,64.8%,33.3%,50.0%,-,-
2018 (1 matches),,50.0%,66.7%,100.0%,-,20.0%,50.0%,66.7%,-,-
2017 (26 matches),,51.8%,48.3%,62.3%,73.7%,51.0%,55.2%,60.0%,76.2%,34.8%
2016 (17 matches),,56.7%,45.8%,50.0%,66.7%,38.0%,31.0%,35.7%,55.2%,39.3%
2015 (18 matches),,56.6%,46.5%,54.1%,80.0%,50.8%,40.5%,41.2%,42.1%,36.8%
Career (105 matches),,54.7%,49.4%,51.6%,62.5%,49.1%,43.1%,45.7%,56.0%,38.2%
