Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,30,13,17,43.3%,29-36,44.6%,291-311,48.3%,3-4,42.9%,1,14.3%,25.0%,0.0%,14.6%,68.3%,42.9%,15.4%,34.1%,34.1%,34.1%,0.52,SF (W60+H Irapuato)
2022,39,20,19,51.3%,46-43,51.7%,416-408,50.5%,4-4,50.0%,2,33.3%,40.0%,0.8%,3.8%,73.3%,43.8%,42.9%,43.5%,46.2%,44.9%,0.82,W (W80 Rancho Santa Fe CA)
2021,25,16,9,64.0%,35-24,59.3%,289-249,53.7%,1-1,50.0%,1,64.3%,26.7%,0.0%,1.9%,75.5%,58.8%,42.3%,54.7%,43.1%,48.8%,0.95,F (W60 Berkeley CA)
2020,6,1,5,16.7%,2-10,16.7%,36-65,35.6%,0-0,-,2,18.8%,26.7%,0.8%,2.3%,75.8%,45.0%,31.3%,41.7%,39.4%,40.7%,0.67,R16 (W25+H Irapuato)
2019,61,47,14,77.0%,99-32,75.6%,708-436,61.9%,2-3,40.0%,0,,,,,,,,,,,,W (4x)
2018,19,9,10,47.4%,21-20,51.2%,194-168,53.6%,1-0,100.0%,0,,,,,,,,,,,,QF (2x)
2017,34,20,14,58.8%,46-35,56.8%,375-365,50.7%,5-2,71.4%,0,,,,,,,,,,,,F (2x)
2016,22,11,11,50.0%,24-25,49.0%,227-217,51.1%,2-3,40.0%,0,,,,,,,,,,,,W (Austin TX $10K)
2015,47,33,14,70.2%,69-40,63.3%,549-438,55.6%,3-3,50.0%,0,,,,,,,,,,,,W (4x)
2014,52,34,18,65.4%,75-44,63.0%,594-476,55.5%,7-4,63.6%,0,,,,,,,,,,,,W (3x)
2013,37,20,17,54.1%,42-39,51.9%,369-351,51.2%,2-1,66.7%,0,,,,,,,,,,,,W (Metepec 10K)
2012,17,14,3,82.4%,28-10,73.7%,204-120,63.0%,0-0,-,0,,,,,,,,,,,,W (2x)
2011,5,3,2,60.0%,7-4,63.6%,60-42,58.8%,1-1,50.0%,0,,,,,,,,,,,,QF (Zacatecas 10K)
2010,3,2,1,66.7%,4-2,66.7%,25-14,64.1%,0-0,-,0,,,,,,,,,,,,QF (San Luis Potosi 10K)
2009,1,0,1,0.0%,1-2,33.3%,12-15,44.4%,0-0,-,0,,,,,,,,,,,,R32 (Los Mochis SIN 10K)
2008,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Celeya 10K)
Career,399,243,156,60.9%,528-368,58.9%,4351-3687,54.1%,31-26,54.4%,6,34.5%,31.0%,0.5%,3.9%,74.1%,48.0%,35.8%,44.9%,42.3%,43.6%,0.77,
