Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Cancun R16,W vs Tran,1.18,1.63,41.8,2.2,0.0%,53.3%,0.0%,55.2%,59.3%,68.0%
2019 W15 Cancun F,W vs Sanchez,1.03,1.44,52.8,2.0,0.0%,57.1%,0.0%,67.7%,64.0%,41.7%
2019 W15 Cancun SF,W vs Villarreal,1.03,1.39,49.5,2.2,0.0%,59.5%,0.0%,66.7%,38.7%,61.3%
2019 W15 Cancun QF,W vs Carrillo Marin,0.96,1.40,54.0,2.0,9.4%,71.9%,0.0%,50.0%,46.9%,65.5%
2019 W15 Cancun R16,W vs Friant,1.19,1.71,46.8,2.1,0.0%,45.2%,0.0%,63.3%,76.0%,54.5%
2019 W15 Cancun R32,W vs Gomez Pezuela Cano,0.96,1.91,43.3,2.2,0.0%,69.6%,0.0%,75.0%,50.0%,60.9%
2019 W15 Cancun F,W vs Villarreal,1.26,1.93,38.7,2.0,0.0%,51.7%,0.0%,55.6%,73.9%,66.7%
2019 W15 Cancun SF,W vs Nadel,1.14,2.58,32.3,2.2,0.0%,76.2%,0.0%,68.4%,65.0%,58.8%
2019 W15 Cancun R16,W vs Scandalis,1.27,1.91,36.7,2.0,0.0%,60.0%,0.0%,65.2%,64.0%,47.6%
2019 W15 Cancun R32,W vs Carrillo Marin,1.25,1.71,37.9,2.2,0.0%,63.0%,0.0%,61.5%,53.6%,50.0%
2019 Monterrey Q1,L vs Haddad Maia,0.92,0.51,39.6,2.2,0.0%,57.6%,0.0%,56.7%,19.2%,29.2%
2019 W25 Irapuato R32,L vs Gamiz,1.13,0.74,53.8,3.3,0.0%,43.3%,0.0%,37.9%,42.4%,35.5%
2018 Monterrey Q1,L vs Paolini,0.82,0.67,52.3,3.7,3.1%,43.8%,0.0%,35.5%,54.8%,42.5%
2017 Santiago $25K F,L vs Scholl,0.89,0.61,39.7,2.0,-,55.2%,-,36.0%,39.3%,34.6%
2017 Santiago $25K QF,W vs Gonzalez,1.30,1.15,67.3,10.0,0.0%,48.1%,0.0%,63.3%,41.4%,37.7%
2017 Santiago $15K R16,W vs Bugnon,1.29,1.81,38.3,2.2,0.0%,53.8%,0.0%,50.0%,69.6%,65.0%
2017 Florence SC $25K R32,L vs Peterson,0.91,0.40,30.7,2.3,0.0%,42.9%,0.0%,21.1%,40.0%,17.6%
2017 Sumter SC $25K R16,L vs Gonzalez,0.78,0.87,87.1,18.4,0.0%,64.4%,0.0%,45.2%,46.9%,53.2%
2017 Sumter SC $25K R32,W vs Karatantcheva,1.31,1.21,63.3,5.0,0.0%,52.2%,0.0%,42.9%,48.9%,47.6%
2017 Tampico $100K R32,L vs Chirico,1.07,0.52,35.9,2.2,0.0%,23.8%,0.0%,35.0%,27.3%,42.1%
2019 (12 matches),,1.10,1.43,44.7,2.2,0.8%,58.4%,0.0%,59.8%,53.3%,52.9%
2018 (1 matches),,0.82,0.67,52.3,3.7,3.1%,43.8%,0.0%,35.5%,54.8%,42.5%
2017 (26 matches),,1.05,1.02,63.2,3.1,0.5%,52.4%,0.1%,52.0%,46.9%,46.4%
2016 (17 matches),,0.98,0.98,54.9,2.6,1.1%,51.6%,0.6%,52.7%,49.7%,46.3%
2015 (18 matches),,1.00,0.99,61.4,3.1,0.3%,52.9%,0.6%,53.8%,45.9%,45.8%
Career (105 matches),,1.02,1.03,56.4,2.7,0.5%,52.1%,0.3%,53.1%,48.6%,47.5%
