Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Irapuato QF,L vs Swan,0.89,0.70,54.9,2.1,3.6%,53.6%,3.6%,53.6%,40.0%,33.3%
2019 W25 Irapuato R32,W vs Perper,1.04,1.81,46.4,2.1,3.7%,70.4%,12.5%,75.0%,47.1%,48.4%
2019 Fed Cup RR,L vs Diyas,0.88,0.67,42.9,2.0,3.3%,46.7%,3.6%,42.9%,53.1%,30.0%
2019 Fed Cup RR,L vs Luangnam,1.02,0.80,62.4,2.2,9.5%,50.0%,8.6%,51.4%,47.5%,29.7%
2018 Mumbai R32,L vs Zheng,0.69,0.54,33.0,2.9,3.6%,50.0%,0.0%,46.2%,30.8%,50.0%
2018 Guangzhou R32,L vs Kuznetsova,0.94,0.81,58.9,9.3,4.0%,46.0%,4.2%,60.4%,40.4%,40.9%
2018 Nanchang R16,L vs Zheng,1.06,0.70,54.8,2.3,14.7%,55.9%,3.2%,35.5%,35.7%,36.0%
2018 Nanchang R32,W vs Lu,1.10,1.15,73.8,5.7,5.4%,66.1%,3.8%,50.0%,48.0%,38.8%
2017 Mumbai R32,L vs Jakupovic,0.87,0.56,41.0,2.4,8.3%,58.3%,4.5%,45.5%,32.1%,29.2%
2017 Pune $25K F,L vs Cristian,0.90,0.71,43.9,2.4,4.3%,55.3%,4.5%,54.5%,38.5%,32.4%
2017 Pune $25K SF,W vs Thamchaiwat,1.23,2.48,32.2,2.0,13.0%,73.9%,9.5%,81.0%,40.0%,52.2%
2017 Pune $25K QF,W vs Veselinovic,1.04,1.31,57.2,2.6,0.0%,58.8%,9.4%,59.4%,44.7%,58.3%
2017 Pune $25K R32,W vs Bhatia,1.15,1.12,87.9,3.1,3.4%,57.6%,0.0%,61.8%,43.5%,34.5%
2017 Cherboug en Cotentin $25K R16,L vs Gervais,0.95,0.72,49.7,2.5,2.8%,41.7%,0.0%,51.5%,38.7%,42.9%
2017 Cherboug en Cotentin $25K R32,W vs Amanmuradova,1.30,1.66,42.7,2.0,0.0%,60.0%,3.7%,77.8%,42.3%,38.1%
2017 Stillwater OK $25K R32,W vs Swan,0.96,1.24,57.4,2.4,2.3%,63.6%,2.4%,61.9%,43.6%,52.8%
2017 Lubbock TX $25K R16,L vs Kleybanova,0.81,0.46,34.0,2.0,0.0%,37.5%,0.0%,50.0%,39.1%,25.0%
2017 Redding CA $25K QF,L vs Anderson,1.03,0.86,71.4,5.4,3.4%,53.4%,1.9%,50.0%,46.9%,33.3%
2017 Redding CA $25K R16,W vs Bright,1.05,2.27,35.9,2.2,9.1%,77.3%,0.0%,66.7%,58.3%,61.9%
2017 Redding CA $25K R32,W vs Ewing,1.08,1.53,46.1,2.1,3.1%,59.4%,6.7%,70.0%,48.3%,52.0%
2019 (4 matches),,0.96,0.87,52.4,2.1,5.5%,54.3%,7.0%,54.8%,47.1%,35.2%
2018 (4 matches),,0.98,0.84,58.8,3.8,6.5%,55.4%,3.2%,49.7%,40.4%,40.8%
2017 (31 matches),,1.03,1.08,55.3,2.4,4.3%,59.9%,2.3%,57.0%,43.8%,43.2%
2016 (4 matches),,1.01,0.98,56.0,2.6,3.4%,55.9%,5.2%,55.2%,42.5%,43.8%
2015 (5 matches),,0.97,0.97,61.5,3.3,3.6%,60.0%,0.5%,52.6%,43.8%,43.6%
Career (48 matches),,1.01,1.02,56.2,2.5,4.4%,58.8%,2.7%,55.4%,43.7%,42.4%
