Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2023 Hong Kong R32,L vs Hon,13.4%,19.5%,42.9%,13.1%,19.7%,45.3%,45.2%,30.0%,50.0%,15.0%,20.0%,35.3%,10.0%,40.0%,100.0%,-46
Career (1 matches),,13.4%,19.5%,42.9%,13.1%,19.7%,45.3%,45.2%,30.0%,50.0%,15.0%,20.0%,35.3%,10.0%,40.0%,100.0%,-46
