Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,13,5,8,38.5%,14-18,43.8%,134-151,47.0%,0-1,0.0%,13,60.0%,32.6%,1.4%,3.1%,67.9%,59.8%,45.5%,55.2%,42.5%,48.6%,0.95,SF (W50 Taizhou)
2024,32,14,18,43.8%,34-44,43.6%,344-373,48.0%,1-5,16.7%,2,38.9%,27.8%,0.0%,7.5%,65.0%,50.0%,35.7%,45.0%,41.0%,43.0%,0.75,W (2x)
2023,48,27,21,56.3%,59-53,52.7%,534-514,51.0%,8-5,61.5%,0,,,,,,,,,,,,F (3x)
2022,71,46,25,64.8%,98-66,59.8%,807-701,53.5%,9-4,69.2%,0,,,,,,,,,,,,W (W25 Nottingham)
2021,26,17,9,65.4%,37-19,66.1%,277-234,54.2%,5-1,83.3%,0,,,,,,,,,,,,W (W15 Monastir)
2020,5,2,3,40.0%,4-7,36.4%,38-54,41.3%,1-0,100.0%,0,,,,,,,,,,,,QF (W25 Hong Kong)
2019,42,21,21,50.0%,54-49,52.4%,479-483,49.8%,3-3,50.0%,1,62.5%,20.0%,0.0%,1.6%,65.6%,58.3%,50.0%,55.5%,37.8%,48.2%,0.85,F (2x)
2018,22,14,8,63.6%,32-21,60.4%,268-226,54.3%,3-0,100.0%,0,,,,,,,,,,,,W (Hong Kong $15K)
2017,14,9,5,64.3%,21-15,58.3%,187-161,53.7%,2-4,33.3%,0,,,,,,,,,,,,W (Anning $15K)
2016,7,3,4,42.9%,7-8,46.7%,63-73,46.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (3x)
2015,6,2,4,33.3%,6-8,42.9%,63-72,46.7%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2014,8,2,6,25.0%,5-12,29.4%,52-89,36.9%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2013,7,2,5,28.6%,6-11,35.3%,63-79,44.4%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2011,1,0,1,0.0%,1-2,33.3%,8-16,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Tanger 10K)
Career,302,164,138,54.3%,378-333,53.2%,3317-3226,50.7%,35-24,59.3%,16,58.0%,31.0%,1.1%,3.4%,67.4%,58.6%,45.0%,54.2%,42.0%,48.0%,0.92,
