Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Otto Virtanen [FIN],2,2,50.0%,1,1,0,100.0%,2020,2025,3,1.12,7.4%,2.5%,66.2%,74.8%,44.9%,64.7%,39.5%,58.8%,57.1%
3,Dominic Stricker [SUI],3,0,100.0%,2,2,0,100.0%,2020,2024,1,1.39,8.5%,2.8%,69.0%,73.5%,68.2%,71.8%,39.1%,100.0%,25.0%
3,Jurij Rodionov [AUT],2,1,66.7%,2,2,0,100.0%,2022,2024,3,1.01,4.3%,3.2%,63.6%,67.7%,53.3%,62.5%,37.8%,60.0%,38.9%
3,Vitaliy Sachko [UKR],2,1,66.7%,0,0,0,-,2020,2024,2,1.40,6.9%,3.8%,66.2%,72.1%,54.5%,66.2%,47.5%,77.8%,70.0%
2,Benjamin Bonzi [FRA],0,2,0.0%,1,0,1,0.0%,2026,2026,2,0.69,7.6%,4.2%,62.2%,70.3%,42.2%,59.7%,28.0%,54.5%,33.3%
2,Henrique Rocha [POR],1,1,50.0%,0,0,0,-,2024,2026,2,0.97,6.2%,4.4%,54.0%,60.7%,57.7%,59.3%,39.3%,50.0%,50.0%
2,Lloyd Harris [RSA],1,1,50.0%,2,1,1,50.0%,2024,2025,2,1.20,12.8%,2.8%,67.4%,71.6%,71.7%,71.6%,34.2%,0.0%,14.3%
2,Gastao Elias [POR],1,1,50.0%,0,0,0,-,2024,2025,2,1.13,5.2%,2.6%,67.0%,72.7%,44.7%,63.5%,41.2%,84.6%,38.5%
2,Gijs Brouwer [NED],2,0,100.0%,0,0,0,-,2022,2024,2,1.29,7.0%,7.8%,55.0%,84.5%,50.0%,69.0%,40.0%,66.7%,50.0%
2,Mattia Bellucci [ITA],1,1,50.0%,2,1,1,50.0%,2023,2024,2,0.87,8.3%,8.7%,54.9%,71.7%,51.6%,62.6%,32.7%,76.5%,22.2%
2,Jan Lennard Struff [GER],1,1,50.0%,3,1,2,33.3%,2023,2024,2,1.03,7.3%,5.0%,60.3%,77.8%,59.2%,70.4%,30.5%,83.3%,18.2%
2,Patrick Kypson [USA],2,0,100.0%,0,0,0,-,2022,2024,2,1.15,11.2%,2.9%,61.2%,75.0%,50.0%,65.3%,39.8%,64.3%,47.1%
2,Brandon Nakashima [USA],2,0,100.0%,0,0,0,-,2024,2024,2,1.53,15.7%,2.5%,60.3%,79.5%,66.7%,74.4%,39.3%,50.0%,40.0%
2,Mikhail Kukushkin [KAZ],1,1,50.0%,1,1,0,100.0%,2022,2024,2,0.95,6.5%,5.0%,61.2%,64.7%,50.0%,59.0%,39.0%,60.0%,38.5%
2,Henri Squire [GER],2,0,100.0%,1,0,1,0.0%,2024,2024,2,1.18,7.7%,2.2%,57.5%,72.1%,54.5%,64.6%,41.8%,72.7%,40.0%
