Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Johanna Larsson [SWE],7,1,87.5%,2,2,0,100.0%,2011,2019,6,1.35,1.5%,2.7%,65.5%,62.8%,59.1%,61.6%,51.9%,65.6%,50.0%
8,Monica Niculescu [ROU],4,4,50.0%,0,0,0,-,2007,2017,5,1.01,1.1%,2.5%,66.5%,55.0%,45.1%,51.6%,48.6%,50.0%,52.9%
7,Carla Suarez Navarro [ESP],3,4,42.9%,1,0,1,0.0%,2008,2016,4,0.89,2.9%,3.9%,72.1%,56.8%,41.9%,52.6%,42.4%,55.0%,60.0%
7,Yanina Wickmayer [BEL],5,2,71.4%,2,1,1,50.0%,2009,2016,7,1.08,3.7%,4.1%,60.9%,67.3%,48.7%,60.0%,43.1%,64.8%,48.1%
6,Garbine Muguruza [ESP],1,5,16.7%,1,0,1,0.0%,2015,2019,5,0.92,3.4%,2.6%,64.1%,63.6%,36.5%,53.8%,42.4%,47.5%,43.8%
6,Karolina Pliskova [CZE],2,4,33.3%,0,0,0,-,2014,2018,6,0.86,2.3%,4.3%,62.2%,60.2%,49.6%,56.2%,37.8%,55.3%,25.6%
6,Kate Makarova [RUS],4,2,66.7%,0,0,0,-,2005,2018,4,1.08,2.7%,2.4%,61.1%,62.2%,50.8%,57.8%,45.7%,58.1%,54.8%
5,Svetlana Kuznetsova [RUS],0,5,0.0%,1,0,1,0.0%,2010,2019,5,0.87,1.5%,3.9%,64.4%,60.9%,45.4%,55.4%,39.0%,43.2%,27.9%
5,Maria Sharapova [RUS],1,4,20.0%,2,1,1,50.0%,2006,2018,5,0.78,2.6%,5.8%,65.0%,61.9%,37.6%,53.4%,36.2%,50.0%,45.5%
5,Alize Cornet [FRA],3,2,60.0%,1,0,1,0.0%,2010,2018,5,1.05,0.7%,3.1%,62.9%,63.8%,50.5%,58.8%,43.0%,62.9%,43.2%
5,Irina Camelia Begu [ROU],2,3,40.0%,2,0,2,0.0%,2009,2018,4,0.96,1.1%,4.6%,66.2%,58.6%,37.9%,51.6%,46.6%,37.5%,48.7%
5,Barbora Strycova [CZE],1,4,20.0%,0,0,0,-,2008,2017,5,0.80,0.7%,3.6%,71.9%,48.2%,37.7%,45.3%,43.8%,42.6%,51.7%
5,Kiki Bertens [NED],2,3,40.0%,3,1,2,33.3%,2014,2017,5,0.92,0.0%,3.0%,66.3%,60.3%,43.4%,54.6%,41.6%,52.1%,40.0%
5,Tatjana Maria [GER],4,1,80.0%,2,2,0,100.0%,2007,2015,1,1.18,0.0%,3.6%,77.4%,56.9%,57.9%,57.1%,50.6%,33.3%,45.5%
4,Kristina Mladenovic [FRA],3,1,75.0%,1,1,0,100.0%,2016,2019,4,0.99,2.6%,3.2%,68.2%,63.4%,47.7%,58.5%,41.0%,68.2%,42.4%
