Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,8,5,3,62.5%,12-8,60.0%,102-82,55.4%,1-2,33.3%,3,58.5%,45.0%,1.3%,3.3%,66.6%,59.8%,42.0%,53.8%,48.1%,51.2%,1.04,SF (W80 Cagnes Sur Mer)
2018,17,12,5,70.6%,23-12,65.7%,177-131,57.5%,0-1,0.0%,2,68.8%,35.3%,1.0%,1.0%,66.3%,63.1%,54.5%,60.2%,43.2%,51.2%,1.09,W (Nantes $25K)
2014,32,27,5,84.4%,52-16,76.5%,373-242,60.7%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2013,27,21,6,77.8%,43-16,72.9%,319-203,61.1%,2-2,50.0%,0,,,,,,,,,,,,W (Contrexeville 50K)
2012,32,24,8,75.0%,50-21,70.4%,382-258,59.7%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2011,3,2,1,66.7%,4-2,66.7%,30-26,53.6%,0-0,-,0,,,,,,,,,,,,QF (Nassau 100K)
2010,7,5,2,71.4%,10-3,76.9%,69-36,65.7%,0-0,-,0,,,,,,,,,,,,SF (Torhout 100K)
2009,15,9,6,60.0%,18-12,60.0%,147-123,54.4%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
2007,18,12,6,66.7%,27-14,65.9%,211-166,56.0%,2-0,100.0%,0,,,,,,,,,,,,W (Cagnes-Sur-Mer 100K)
2006,20,15,5,75.0%,31-17,64.6%,254-189,57.3%,1-4,20.0%,0,,,,,,,,,,,,W (2x)
2005,17,11,6,64.7%,26-14,65.0%,209-167,55.6%,2-2,50.0%,0,,,,,,,,,,,,F (Biarritz 25K)
2004,19,15,4,78.9%,31-14,68.9%,230-200,53.5%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
2003,9,7,2,77.8%,15-3,83.3%,100-62,61.7%,1-1,50.0%,0,,,,,,,,,,,,W (Wrexham 10K)
Career,224,165,59,73.7%,342-152,69.2%,2603-1885,58.0%,24-19,55.8%,5,61.4%,42.1%,1.3%,2.8%,66.5%,60.6%,45.1%,55.4%,46.7%,51.2%,1.05,
