Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 Wimbledon R128,L vs Stephens,85.8,90.9,5.6,94.7,88.3,100,77,76.5,3.1,75.5,73.0,85,70
2017 Wimbledon R32,L vs Radwanska,88.7,94.2,6.2,97.4,91.8,104,79,79.0,4.8,78.0,79.0,88,70
2017 Wimbledon R64,W vs Kucova,90.0,93.6,8.4,97.3,90.0,103,72,82.2,5.7,78.0,90.0,90,74
2017 Wimbledon R128,W vs Puig,89.5,93.3,7.6,97.4,90.7,105,72,83.2,6.3,87.0,81.9,93,69
2017 Roland Garros SF,L vs Ostapenko,84.8,87.8,7.1,90.8,85.4,104,73,78.6,6.2,84.3,74.3,100,68
2017 Roland Garros QF,W vs Mladenovic,82.2,84.2,8.0,84.5,84.7,101,67,77.6,4.6,78.1,81.0,88,67
2017 Roland Garros R16,W vs Williams,85.3,87.9,7.7,88.6,86.9,102,70,77.6,4.2,77.0,74.0,84,69
2017 Roland Garros R32,W vs Jabeur,86.2,90.1,7.8,,,104,77,78.3,5.0,,,86,68
2017 Roland Garros R64,W vs Brengle,82.0,84.3,9.4,,,103,66,74.3,3.0,,,79,69
2017 Australian Open R32,L vs Saville,86.3,89.5,7.3,91.8,85.2,101,75,78.7,5.0,77.6,79.5,92,71
2017 Australian Open R64,W vs Kovinic,82.9,87.1,9.2,92.1,84.4,101,70,74.4,4.8,69.0,79.0,85,65
2016 US Open R64,L vs Lepchenko,88.6,91.5,4.9,92.6,90.0,103,77,81.8,3.4,83.4,81.0,90,75
2016 Wimbledon R32,L vs Pavlyuchenkova,88.6,92.7,6.8,95.2,94.0,105,79,80.9,4.8,77.5,80.5,89,71
2016 Wimbledon R128,W vs Kumkhum,89.8,92.6,6.5,92.8,93.0,104,78,77.2,5.5,,,93,71
2016 Roland Garros QF,L vs Bertens,80.2,83.0,7.1,87.7,83.8,95,67,73.5,4.1,76.0,77.0,82,69
2016 Roland Garros R16,W vs Williams,87.2,91.1,5.3,91.7,90.5,101,80,78.5,4.0,76.0,88.0,88,71
2016 Roland Garros R32,W vs Parmentier,85.0,86.4,8.1,92.1,86.1,103,70,79.1,5.6,79.5,85.0,87,67
2016 Roland Garros R64,W vs Bouchard,85.4,87.6,6.3,89.6,86.2,99,77,76.3,3.5,77.0,,83,70
2016 Australian Open R64,L vs Beck,87.0,92.8,7.2,,,103,77,75.4,5.9,,,88,67
2015 Wimbledon QF,L vs Muguruza,97.2,99.7,3.1,,,105,93,87.5,3.2,,,92,81
Career (32 matches),,88.2,91.7,6.6,92.2,88.2,108,66,80.0,4.8,79.3,79.6,100,65
