Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Wimbledon R128,L vs Stephens,5.7,5.9,5.5,51.4%,43.3%,35.7%,27.8%,48.3%,16.5%,-4.5,-6.3,2.5,2.6
2018 Tianjin QF,W vs Sabalenka,4.3,4.1,4.5,58.0%,41.8%,58.3%,38.5%,49.6%,12.7%,-3.0,-3.4,9.5,6.5
2017 Roland Garros SF,L vs Ostapenko,3.4,3.6,3.3,53.0%,45.5%,50.0%,25.0%,46.3%,11.1%,0.5,0.6,2.0,1.6
2017 Roland Garros R32,W vs Jabeur,3.3,3.6,3.0,62.0%,56.0%,55.6%,75.0%,49.7%,5.5%,11.5,17.7,12.0,19.0
2017 Fed Cup RR,L vs Sasnovich,4.4,4.3,4.5,53.0%,43.2%,10.0%,31.3%,45.6%,14.0%,-4.5,-7.8,1.0,1.0
2017 Fed Cup RR,W vs Sabalenka,2.6,2.6,2.7,58.5%,38.7%,40.0%,0.0%,42.7%,8.0%,1.0,4.0,8.5,12.7
2016 Beijing R64,W vs Arruabarrena,4.7,4.7,4.7,54.4%,50.0%,75.0%,37.5%,49.2%,4.1%,2.0,1.2,14.0,7.8
2016 Roland Garros QF,L vs Bertens,6.1,7.0,5.3,45.1%,45.8%,51.7%,33.3%,46.9%,6.0%,-5.5,-3.3,-22.0,-10.3
2016 Roland Garros R32,W vs Parmentier,5.2,5.5,4.9,58.3%,53.1%,44.4%,69.2%,52.6%,11.7%,0.5,0.4,11.0,10.6
2016 Madrid R16,L vs Halep,5.1,5.3,5.0,42.9%,40.9%,33.3%,42.1%,60.8%,25.3%,-3.0,-3.1,-3.5,-5.6
2016 Rabat R32,W vs Blinkova,4.1,4.6,3.5,46.8%,66.7%,73.3%,77.8%,60.1%,14.3%,3.5,3.9,11.0,17.5
2016 Fed Cup RR,L vs Strycova,5.4,5.7,5.2,32.4%,40.0%,36.4%,42.9%,51.0%,10.5%,-5.5,-8.1,-3.0,-3.6
2016 Miami QF,W vs Halep,5.4,5.7,5.0,61.7%,48.4%,48.6%,36.7%,51.5%,5.4%,-9.5,-6.1,10.0,5.6
2016 Indian Wells R16,L vs Kasatkina,5.8,5.7,5.9,42.0%,30.0%,50.0%,54.2%,64.2%,5.6%,-5.5,-3.6,7.5,7.7
2016 Fed Cup RR,L vs Kerber,4.7,5.3,3.9,34.0%,39.3%,65.0%,30.0%,40.3%,15.9%,0.0,0.0,-5.0,-5.2
2016 Fed Cup RR,L vs Beck,6.4,6.8,6.0,45.5%,36.7%,56.0%,51.3%,51.3%,8.3%,-3.5,-2.1,0.0,0.0
2016 Sydney R32,L vs Schmiedlova,5.6,5.5,5.6,50.0%,46.2%,65.0%,39.3%,52.7%,14.7%,3.0,1.9,2.5,1.7
2016 Brisbane R32,L vs Pavlyuchenkova,3.4,3.4,3.4,40.7%,30.4%,23.1%,-,51.6%,11.5%,-0.5,-1.1,-2.0,-3.8
2015 Beijing F,L vs Muguruza,4.3,3.8,4.7,42.9%,48.3%,64.3%,42.9%,53.2%,9.1%,-1.0,-1.0,4.5,4.5
2015 Beijing R32,W vs Duque Marino,4.1,4.0,4.2,50.8%,81.1%,44.4%,42.9%,59.2%,5.5%,10.0,8.3,11.0,13.3
Career (32 matches),,4.5,4.6,4.4,49.6%,49.2%,51.7%,43.8%,52.0%,11.6%,0.6,0.6,4.5,4.3
