Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Wimbledon R128,L vs Stephens,85.4%,39.0%,6.3%,2/1,2.07,0.0%,84.4%,33.3%,6.3%,2.22,0.0%,93.3%,50.0%,6.7%,1.75,0.0%
2018 Tianjin QF,W vs Sabalenka,80.9%,47.2%,2.2%,2/0,2.44,9.1%,85.2%,48.1%,0.0%,2.36,12.5%,80.0%,45.0%,8.0%,2.57,3.4%
2017 Roland Garros SF,L vs Ostapenko,82.1%,58.7%,8.9%,7/3,2.91,4.1%,81.4%,54.4%,5.7%,2.86,4.1%,89.7%,65.7%,15.4%,3.02,4.2%
2017 Roland Garros R32,W vs Jabeur,72.6%,68.9%,6.5%,1/3,2.18,10.5%,76.9%,75.0%,3.8%,2.17,4.0%,75.8%,64.0%,9.1%,2.19,23.1%
2017 Fed Cup RR,L vs Sasnovich,81.8%,35.2%,3.0%,1/1,2.57,6.5%,90.4%,36.2%,1.9%,2.52,6.7%,77.8%,28.6%,11.1%,2.66,6.3%
2017 Fed Cup RR,W vs Sabalenka,67.9%,62.3%,7.7%,5/1,2.91,4.8%,60.0%,38.1%,2.9%,2.91,3.7%,82.1%,78.1%,12.8%,2.91,6.7%
2016 Beijing R64,W vs Arruabarrena,72.0%,58.4%,0.0%,0/0,2.49,5.1%,78.7%,58.3%,0.0%,2.47,7.7%,72.5%,58.6%,0.0%,2.51,0.0%
2016 Roland Garros QF,L vs Bertens,81.4%,48.6%,1.2%,0/1,2.57,0.0%,90.4%,44.7%,0.0%,2.55,0.0%,79.3%,56.5%,3.4%,2.63,0.0%
2016 Roland Garros R32,W vs Parmentier,83.3%,60.0%,1.9%,1/0,2.26,1.9%,80.6%,56.0%,0.0%,2.32,2.3%,87.0%,65.0%,4.3%,1.97,0.0%
2016 Madrid R16,L vs Halep,75.9%,50.0%,5.2%,3/0,2.41,0.0%,80.0%,50.0%,0.0%,2.30,0.0%,72.7%,50.0%,13.6%,2.63,0.0%
2016 Rabat R32,W vs Blinkova,68.6%,74.3%,11.8%,2/4,2.68,6.5%,64.0%,68.8%,20.0%,2.76,11.5%,82.6%,78.9%,4.3%,2.58,0.0%
2016 Fed Cup RR,L vs Strycova,77.8%,40.0%,6.7%,2/1,2.14,20.6%,77.1%,37.0%,2.9%,2.03,25.0%,88.9%,50.0%,22.2%,2.38,10.0%
2016 Miami QF,W vs Halep,86.4%,48.6%,1.2%,0/1,2.43,1.4%,90.2%,47.8%,0.0%,2.44,2.3%,85.7%,50.0%,3.6%,2.42,0.0%
2016 Indian Wells R16,L vs Kasatkina,71.9%,53.7%,3.5%,1/1,2.50,2.3%,68.6%,50.0%,2.9%,2.46,3.2%,89.5%,58.8%,5.3%,2.63,0.0%
2016 Fed Cup RR,L vs Kerber,66.7%,44.1%,7.8%,2/2,2.56,0.0%,65.7%,39.1%,8.6%,2.59,0.0%,84.6%,54.5%,7.7%,2.51,0.0%
2016 Fed Cup RR,L vs Beck,82.7%,44.8%,1.2%,1/0,2.58,6.3%,84.7%,38.0%,0.0%,2.52,10.5%,85.0%,64.7%,5.0%,2.67,0.0%
2016 Sydney R32,L vs Schmiedlova,72.9%,51.6%,3.5%,2/1,2.35,0.0%,82.5%,53.2%,1.8%,2.24,0.0%,83.3%,46.7%,11.1%,2.60,0.0%
2016 Brisbane R32,L vs Pavlyuchenkova,75.5%,35.0%,5.7%,2/1,2.29,0.0%,83.9%,30.8%,6.5%,2.08,0.0%,82.4%,42.9%,5.9%,2.76,0.0%
2015 Beijing F,L vs Muguruza,80.6%,48.1%,10.4%,3/4,2.39,2.0%,80.0%,55.6%,6.7%,2.38,3.1%,94.7%,33.3%,21.1%,2.42,0.0%
2015 Beijing R32,W vs Duque Marino,83.3%,65.5%,6.1%,4/0,2.23,15.6%,78.4%,58.6%,0.0%,2.03,26.1%,89.7%,73.1%,13.8%,2.44,4.5%
Career (32 matches),,75.6%,53.0%,5.4%,62.5%,2.47,4.2%,76.5%,49.0%,3.3%,2.45,5.2%,83.6%,59.6%,9.7%,2.51,2.2%
