Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,10,4,6,40.0%,7-12,36.8%,72-94,43.4%,1-1,50.0%,0,,,,,,,,,,,
Clay,3,1,2,33.3%,3-5,37.5%,36-44,45.0%,0-1,0.0%,0,,,,,,,,,,,
Carpet,3,1,2,33.3%,3-4,42.9%,31-31,50.0%,0-0,-,0,,,,,,,,,,,
Quarter-finals,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,
vs Righties,10,2,8,20.0%,3-17,15.0%,63-116,35.2%,0-2,0.0%,0,,,,,,,,,,,
vs Lefties,2,2,0,100.0%,4-0,100.0%,25-10,71.4%,0-0,-,0,,,,,,,,,,,
