Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Shrewsbury $25K R32,L vs Lumsden,1.07,0.59,48.3,2.4,0.0%,34.6%,0.0%,52.0%,26.1%,36.4%
2017 Istanbul $25K R32,L vs Gorgodze,0.99,0.75,55.3,2.4,0.0%,32.1%,0.0%,43.5%,46.4%,47.8%
2017 Hua Hin $25K R32,W vs Kajuru,1.13,1.29,48.8,2.2,0.0%,54.5%,0.0%,41.5%,57.4%,61.0%
2017 Artvin $60K R16,L vs Raina,0.97,0.86,78.1,3.4,0.0%,46.3%,0.0%,43.2%,43.8%,54.3%
2017 Artvin $60K R32,W vs Ozgen,1.13,1.34,54.9,2.9,3.1%,46.9%,0.0%,68.8%,51.4%,48.5%
2017 Chiswick $25K R32,L vs Kerkhove,1.02,0.80,64.5,2.6,0.0%,40.5%,6.1%,51.5%,42.9%,42.4%
2017 Woking $25K R32,L vs Kerkhove,0.78,0.36,28.0,2.0,0.0%,38.1%,0.0%,44.4%,27.3%,27.3%
2017 Bursa $60K R16,L vs Zhuk,0.81,0.56,40.8,2.0,0.0%,50.0%,0.0%,34.8%,36.1%,42.9%
2017 Bursa $60K R32,W vs Shroff,1.18,1.73,36.8,2.0,6.5%,61.3%,0.0%,66.7%,57.7%,47.8%
2017 Denain $25K R16,L vs Arcangioli,1.05,0.77,54.8,2.7,0.0%,48.6%,0.0%,38.2%,42.9%,40.0%
2017 Stuttgart Vaihingen $25K R16,L vs Zaja,0.82,0.55,29.7,2.0,3.1%,40.6%,0.0%,51.6%,43.3%,28.6%
2017 Stuttgart Vaihingen $25K R32,W vs Brianti,1.07,1.20,57.3,11.6,0.0%,57.4%,2.1%,56.3%,50.9%,45.8%
2017 Lenzerheide $25K R32,L vs Scholl,0.74,0.35,29.5,2.0,5.0%,50.0%,5.6%,38.9%,23.8%,28.6%
2017 Padova $25K QF,L vs Peterson,0.97,0.84,69.9,5.7,0.0%,43.2%,2.3%,41.9%,54.2%,45.5%
2017 Padova $25K R16,W vs Grabher,1.12,1.41,54.2,2.2,0.0%,52.9%,3.0%,66.7%,60.6%,40.0%
2017 Padova $25K R32,W vs Pella,1.06,1.38,48.1,2.9,0.0%,54.3%,0.0%,60.0%,64.5%,46.7%
2017 Stare Splavy $25K R32,L vs Ozgen,0.88,0.69,50.4,2.1,0.0%,53.3%,0.0%,48.0%,34.4%,43.3%
2017 Dunakeszi $25K R16,L vs Soylu,0.93,0.77,53.8,3.7,0.0%,40.5%,0.0%,30.3%,68.4%,37.8%
2017 Dunakeszi $25K R32,W vs Udvardy,1.05,1.22,59.1,2.6,3.2%,51.6%,0.0%,50.0%,55.3%,59.5%
2017 Istanbul $25K QF,L vs Rybarikova,1.07,0.49,39.7,2.1,0.0%,50.0%,0.0%,37.5%,30.4%,20.0%
2017 (29 matches),,0.99,0.96,56.0,2.6,1.1%,51.8%,0.7%,50.1%,49.2%,45.7%
2016 (28 matches),,1.01,0.99,58.6,2.5,1.6%,53.6%,1.0%,52.0%,47.1%,45.7%
2015 (22 matches),,1.02,1.01,55.6,2.8,2.0%,52.3%,1.1%,54.0%,47.4%,45.2%
2014 (15 matches),,1.00,0.93,62.5,3.0,2.0%,50.3%,1.4%,48.0%,45.1%,49.6%
2013 (26 matches),,1.07,1.15,56.8,2.7,1.9%,54.5%,0.7%,56.0%,47.7%,48.8%
Career (134 matches),,1.02,1.02,57.5,2.7,1.7%,53.2%,0.9%,52.6%,47.3%,47.0%
