Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 ITF Altenkirchen QF,L vs Dodin,71.4%,54.0%,14.3%,5/5,2.46,2.6%,65.7%,52.2%,20.0%,2.46,0.0%,96.4%,55.6%,10.7%,2.48,8.3%
Career (1 matches),,71.4%,54.0%,14.3%,50.0%,2.46,2.6%,65.7%,52.2%,20.0%,2.46,0.0%,96.4%,55.6%,10.7%,2.48,8.3%
