Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Dallas R32,L vs Shapovalov,61.4%,37.0%,15.9%,4/3,2.47,9.1%,54.5%,50.0%,13.6%,2.28,14.8%,78.9%,26.7%,21.1%,2.76,0.0%
2026 Canberra CH F,L vs Blockx,87.3%,38.2%,0.0%,0/0,1.81,26.2%,82.1%,28.1%,0.0%,1.67,40.9%,100.0%,52.2%,0.0%,1.98,10.0%
2025 NextGen Finals RR,W vs Tien,66.3%,47.2%,11.3%,3/6,2.16,10.4%,62.5%,50.0%,10.4%,2.28,14.0%,85.2%,43.5%,14.8%,1.93,3.7%
Last 52 Weeks (3 matches),,72.2%,41.5%,8.6%,43.8%,2.15,14.1%,67.9%,40.5%,7.3%,2.14,20.2%,88.4%,42.6%,11.6%,2.16,4.7%
Career (3 matches),,72.2%,41.5%,8.6%,43.8%,2.15,14.1%,67.9%,40.5%,7.3%,2.14,20.2%,88.4%,42.6%,11.6%,2.16,4.7%
