Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Marrakech,Clay,R32,89,132,Jodar vs (Q) Dusan Lajovic [SRB],,,,,,,,,
18-Mar-2026,Miami Masters,Hard,R32,109,32,(29) Tomas Martin Etcheverry [ARG] d. (Q) Jodar,7-5 6-4,0.84,11.9%,1.5%,62.7%,71.4%,56.0%,4/6,1:50
18-Mar-2026,Miami Masters,Hard,R64,109,93,(Q) Jodar d. (LL) Aleksandar Vukic [AUS],6-1 6-2,1.91,6.4%,4.3%,63.8%,80.0%,64.7%,5/5,0:55
18-Mar-2026,Miami Masters,Hard,R128,109,64,(Q) Jodar d. (Q) Yannick Hanfmann [GER],6-4 4-6 6-1,1.35,10.7%,1.3%,58.7%,79.5%,58.1%,3/5,1:52
18-Mar-2026,Miami Masters,Hard,Q2,109,103,(12) Jodar d. (15) Benjamin Bonzi [FRA],6-4 6-4,1.80,10.2%,0.0%,69.4%,82.4%,66.7%,2/3,1:15
18-Mar-2026,Miami Masters,Hard,Q1,109,460,(12) Jodar d. (WC) Manas Dhamne [IND],6-3 7-6(4),1.31,10.0%,4.3%,67.1%,78.7%,52.2%,5/7,1:27
04-Mar-2026,Indian Wells Masters,Hard,R128,103,40,Alejandro Tabilo [CHI] d. (WC) Jodar,6-1 6-2,0.43,7.0%,7.0%,60.5%,53.8%,35.3%,1/5,0:58
23-Feb-2026,Acapulco,Hard,R16,114,63,Terence Atmane [FRA] d. (WC) Jodar,6-2 4-6 6-1,0.68,4.5%,0.0%,66.7%,65.9%,45.5%,1/5,1:41
23-Feb-2026,Acapulco,Hard,R32,114,26,(WC) Jodar d. (7) Cameron Norrie [GBR],6-3 6-2,2.34,11.4%,0.0%,70.5%,80.6%,84.6%,0/0,0:55
16-Feb-2026,Delray Beach,Hard,R16,118,8,(1) Taylor Fritz [USA] d. (NG) Jodar,7-6(4) 6-4,0.69,3.2%,0.0%,71.3%,61.2%,55.6%,6/8,1:46
16-Feb-2026,Delray Beach,Hard,R32,118,70,(NG) Jodar d. Ethan Quinn [USA],6-2 6-3,1.31,3.9%,3.9%,58.8%,60.0%,61.9%,1/3,1:18
09-Feb-2026,Dallas,Hard,R32,124,40,(7) Denis Shapovalov [CAN] d. (Q) Jodar,6-1 6-2,0.50,1.7%,1.7%,61.0%,47.2%,30.4%,4/10,1:09
09-Feb-2026,Dallas,Hard,Q2,124,242,(3) Jodar d. (8) Murphy Cassone [USA],7-6(5) 7-6(6),1.28,8.2%,0.0%,76.7%,82.1%,58.8%,0/1,1:41
09-Feb-2026,Dallas,Hard,Q1,124,245,(3) Jodar d. Mitchell Krueger [USA],6-3 6-2,1.81,17.6%,2.0%,74.5%,71.1%,84.6%,1/1,1:23
19-Jan-2026,Australian Open,Hard,R64,150,17,(16) Jakub Mensik [CZE] d. (Q) Jodar,6-2 6-4 6-4,0.77,3.5%,1.2%,61.2%,61.5%,45.5%,5/11,1:58
19-Jan-2026,Australian Open,Hard,R128,150,203,(Q) Jodar d. (Q) Rei Sakamoto [JPN],7-6(6) 6-1 5-7 4-6 6-3,1.14,2.5%,0.6%,60.6%,71.1%,63.5%,6/9,3:51
19-Jan-2026,Australian Open,Hard,Q3,150,165,Jodar d. Luca Van Assche [FRA],6-3 0-6 6-1,0.97,9.2%,2.6%,68.4%,63.5%,33.3%,3/7,1:53
19-Jan-2026,Australian Open,Hard,Q2,150,209,Jodar d. Chris Rodesch [LUX],7-6(10) 6-3,1.13,1.3%,2.6%,71.1%,74.1%,50.0%,4/6,1:39
19-Jan-2026,Australian Open,Hard,Q1,150,394,Jodar d. (WC) Li Tu [AUS],6-2 6-1,1.83,9.5%,0.0%,66.7%,78.6%,42.9%,2/3,1:01
05-Jan-2026,Canberra CH,Hard,F,165,115,(6) Alexander Blockx [BEL] d. (Q) Jodar,6-4 6-4,0.87,6.0%,3.0%,59.7%,72.5%,40.7%,5/8,1:23
05-Jan-2026,Canberra CH,Hard,SF,165,136,(Q) Jodar d. Kyrian Jacquet [FRA],6-3 0-0 RET,1.53,2.9%,2.9%,50.0%,88.2%,41.2%,3/4,0:45
05-Jan-2026,Canberra CH,Hard,QF,165,147,(Q) Jodar d. Sho Shimabukuro [JPN],6-2 6-4,2.49,15.9%,2.3%,70.5%,80.6%,84.6%,0/0,0:59
05-Jan-2026,Canberra CH,Hard,R16,165,151,(Q) Jodar d. Jaime Faria [POR],6-1 6-4,1.93,6.1%,0.0%,61.2%,76.7%,78.9%,1/1,1:03
05-Jan-2026,Canberra CH,Hard,R32,165,133,(Q) Jodar d. Nicolas Jarry [CHI],6-3 6-4,1.16,2.9%,4.3%,65.7%,65.2%,58.3%,4/5,1:18
05-Jan-2026,Canberra CH,Hard,Q2,165,185,(3) Jodar d. (9) Arthur Fery [GBR],6-3 3-2 RET,1.39,11.4%,2.3%,70.5%,64.5%,69.2%,1/2,1:16
05-Jan-2026,Canberra CH,Hard,Q1,165,561,(3) Jodar d. (WC) Pavle Marinkov [AUS],6-4 6-3,1.29,6.7%,6.7%,48.3%,72.4%,48.4%,3/5,1:28
