Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1996,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Zagreb)
1994,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
1993,4,1,3,25.0%,2-6,25.0%,33-47,41.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (Venice)
1992,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,,R32 (Aachen)
Career,8,1,7,12.5%,2-14,12.5%,58-96,37.7%,0-1,0.0%,0,,,,,,,,,,,,
