Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1996,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,60.0%,20.0%,5.0%,3.3%,83.3%,62.0%,30.0%,56.7%,37.3%,47.1%,0.86,R32 (Umag)
1993,30,13,17,43.3%,39-42,48.1%,376-389,49.2%,2-6,25.0%,26,69.8%,28.1%,2.9%,3.7%,77.4%,63.2%,43.6%,58.8%,40.1%,49.4%,0.97,QF (3x)
1992,40,18,22,45.0%,47-55,46.1%,488-512,48.8%,9-7,56.3%,38,66.2%,31.0%,2.6%,3.7%,69.2%,62.2%,47.0%,57.5%,41.9%,49.7%,0.99,SF (Monte Carlo Masters)
1991,70,39,31,55.7%,100-77,56.5%,880-782,52.9%,10-15,40.0%,62,73.6%,32.2%,3.4%,2.7%,70.3%,65.2%,50.8%,60.9%,41.9%,51.3%,1.07,F (2x)
1990,47,26,21,55.3%,46-48,48.9%,441-429,50.7%,12-7,63.2%,0,,,,,,,,,,,,W (Umag)
1989,26,15,11,57.7%,37-28,56.9%,308-269,53.4%,3-4,42.9%,0,,,,,,,,,,,,F (Stuttgart Outdoor)
1988,4,0,4,0.0%,1-7,12.5%,39-51,43.3%,0-2,0.0%,0,,,,,,,,,,,,
1986,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,R128 (Boca West)
1985,18,10,8,55.6%,26-18,59.1%,212-184,53.5%,1-3,25.0%,0,,,,,,,,,,,,QF (3x)
1983,2,1,1,50.0%,3-2,60.0%,24-21,53.3%,0-0,-,0,,,,,,,,,,,,
Career,239,122,117,51.0%,299-279,51.7%,2776-2649,51.2%,37-44,45.7%,127,70.5%,30.9%,3.1%,3.2%,71.5%,63.8%,48.3%,59.4%,41.5%,50.4%,1.02,
