Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Houston,Clay,R32,182,31,(Q) Gomez vs (6) Tomas Martin Etcheverry [ARG],,,,,,,,,
30-Mar-2026,Houston,Clay,Q2,182,187,(4) Gomez d. (5) Clement Tabur [FRA],0-6 7-6(4) 6-2,0.90,5.6%,4.4%,63.3%,61.4%,51.5%,5/10,2:12
30-Mar-2026,Houston,Clay,Q1,182,250,(4) Gomez d. Andres Martin [USA],6-4 6-4,1.33,1.9%,1.9%,69.8%,70.3%,56.3%,2/4,1:19
16-Mar-2026,Cuernavaca CH,Hard,R32,182,,Dan Martin [CAN] d. (1) Gomez,3-6 7-6(2) 7-6(3),0.96,21.2%,10.6%,47.1%,75.5%,65.5%,1/1,2:17
04-Mar-2026,Indian Wells Masters,Hard,Q1,185,130,(16) Shintaro Mochizuki [JPN] d. Gomez,6-4 4-6 6-3,0.79,7.3%,2.4%,56.1%,69.6%,36.1%,2/7,2:08
23-Feb-2026,Pune CH,Hard,R32,187,750,(PR) Ilya Ivashka [BLR] d. (1) Gomez,6-4 1-6 7-6(7),1.11,8.9%,8.9%,60.4%,78.7%,37.5%,7/10,2:25
16-Feb-2026,New Delhi CH,Hard,R32,182,322,Felix Gill [GBR] d. (4) Gomez,6-4 3-6 7-6(2),1.01,7.8%,3.9%,64.7%,72.7%,52.8%,8/10,2:25
09-Feb-2026,Chennai CH,Hard,F,196,255,(6) Frederico Ferreira Silva [POR] d. (2) Gomez,6-4 6-7(10) 6-4,0.81,11.5%,4.4%,58.4%,63.6%,51.1%,4/9,2:58
09-Feb-2026,Chennai CH,Hard,SF,196,419,(2) Gomez d. Maks Kasnikowski [POL],6-3 2-6 7-5,1.27,3.6%,3.6%,67.9%,70.2%,63.0%,4/7,2:18
09-Feb-2026,Chennai CH,Hard,QF,196,362,(2) Gomez d. Denis Yevseyev [KAZ],6-3 6-4,1.39,8.6%,3.4%,58.6%,85.3%,54.2%,4/4,1:07
09-Feb-2026,Chennai CH,Hard,R16,196,428,(2) Gomez d. Lorenzo Carboni [ITA],6-3 6-4,0.98,11.6%,2.9%,65.2%,84.4%,29.2%,4/5,1:18
09-Feb-2026,Chennai CH,Hard,R32,196,887,(2) Gomez d. (WC) Manish Sureshkumar [IND],6-1 6-2,1.77,4.3%,6.4%,66.0%,71.0%,75.0%,1/1,1:03
26-Jan-2026,Phan Thiet 2 CH,Hard,R32,192,1137,(WC) Nikolai Barsukov [GER] d. (1) Gomez,7-6(3) 7-5,0.93,4.1%,9.6%,58.9%,72.1%,43.3%,1/5,1:49
24-Nov-2025,Temuco CH,Hard,F,250,266,Gomez d. (7) Lautaro Midon [ARG],6-4 6-1,1.60,16.9%,1.7%,57.6%,76.5%,52.0%,1/2,1:06
24-Nov-2025,Temuco CH,Hard,SF,250,731,Gomez d. (Q) Olukayode Alafia Damina Ayeni [USA],6-3 6-1,1.74,0.0%,2.1%,66.0%,80.6%,56.3%,1/1,1:04
24-Nov-2025,Temuco CH,Hard,QF,250,221,Gomez d. (4) Facundo Diaz Acosta [ARG],3-6 6-4 6-2,1.04,7.9%,9.6%,53.5%,75.4%,47.2%,9/11,2:27
24-Nov-2025,Temuco CH,Hard,R16,250,825,Gomez d. (WC) Daniel Antonio Nunez [CHI],6-1 6-4,2.34,20.5%,4.5%,59.1%,84.6%,77.8%,0/0,1:03
24-Nov-2025,Temuco CH,Hard,R32,250,271,Gomez d. (8) Pedro Boscardin Dias [BRA],6-3 6-4,1.74,16.0%,14.0%,58.0%,86.2%,57.1%,0/1,1:13
17-Nov-2025,Guayaquil CH,Clay,SF,269,327,Juan Pablo Varillas [PER] d. (8) Gomez,6-4 6-4,0.79,3.1%,3.1%,69.2%,57.8%,60.0%,3/6,1:42
17-Nov-2025,Guayaquil CH,Clay,QF,269,281,(8) Gomez d. (9) Andres Andrade [ECU],6-3 2-6 6-4,0.86,2.1%,7.4%,67.0%,71.4%,48.4%,6/8,1:56
17-Nov-2025,Guayaquil CH,Clay,R16,269,567,(8) Gomez d. Paulo Andre Saraiva Dos Santos [BRA],6-1 7-6(6),1.49,6.3%,7.8%,51.6%,81.8%,54.8%,4/6,1:37
17-Nov-2025,Guayaquil CH,Clay,R32,269,1036,(8) Gomez d. (Q) Tomas Martinez [ARG],6-2 6-1,1.99,12.5%,8.3%,75.0%,77.8%,58.3%,0/0,1:06
