Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Andres Andrade [ECU],3,2,60.0%,1,1,0,100.0%,2024,2025,5,0.85,3.6%,7.5%,62.0%,72.3%,35.0%,58.2%,35.8%,51.4%,52.6%
3,Lautaro Midon [ARG],2,1,66.7%,1,0,1,0.0%,2023,2025,2,1.08,8.2%,2.7%,59.3%,68.5%,51.4%,61.5%,41.7%,72.7%,33.3%
3,Juan Pablo Varillas [PER],0,3,0.0%,2,0,2,0.0%,2024,2025,3,0.80,5.1%,4.4%,64.0%,64.8%,53.5%,60.7%,31.6%,65.0%,18.8%
3,Roman Andres Burruchaga [ARG],1,2,33.3%,3,1,2,33.3%,2022,2025,3,1.04,3.0%,6.0%,55.6%,65.1%,50.4%,58.6%,43.1%,56.0%,59.1%
3,Filip Cristian Jianu [ROU],2,1,66.7%,0,0,0,-,2024,2025,3,1.24,9.5%,3.4%,66.0%,68.0%,54.0%,63.3%,45.4%,44.4%,34.5%
3,Dmitry Popko [KAZ],0,3,0.0%,1,0,1,0.0%,2023,2025,1,0.91,9.6%,7.4%,67.0%,79.4%,32.3%,63.8%,32.9%,60.0%,75.0%
3,Alvaro Guillen Meza [ECU],3,0,100.0%,2,1,1,50.0%,2024,2024,2,1.23,11.0%,5.2%,59.9%,75.7%,52.2%,66.3%,41.6%,80.0%,18.2%
3,Mattia Bellucci [ITA],0,3,0.0%,0,0,0,-,2022,2024,2,0.72,3.9%,10.9%,56.3%,68.1%,35.7%,53.9%,33.1%,61.9%,28.6%
3,Kyle Kang [USA],2,1,66.7%,2,1,1,50.0%,2023,2023,0,,,,,,,,,,
3,Jaimee Floyd Angele [FRA],1,2,33.3%,1,1,0,100.0%,2021,2021,0,,,,,,,,,,
2,Clement Tabur [FRA],1,1,50.0%,3,2,1,66.7%,2023,2026,1,0.90,5.6%,4.4%,63.3%,61.4%,51.5%,57.8%,38.2%,50.0%,57.1%
2,Facundo Diaz Acosta [ARG],1,1,50.0%,0,0,0,-,2024,2025,2,0.82,5.7%,9.7%,53.1%,67.7%,45.1%,57.1%,35.3%,76.0%,36.4%
2,Daniel Antonio Nunez [CHI],1,1,50.0%,0,0,0,-,2021,2025,1,2.34,20.5%,4.5%,59.1%,84.6%,77.8%,81.8%,42.6%,0,50.0%
2,Gustavo Heide [BRA],0,2,0.0%,0,0,0,-,2024,2025,2,0.74,3.2%,7.3%,58.9%,61.6%,35.3%,50.8%,36.6%,61.5%,18.2%
2,Lukas Neumayer [AUT],1,1,50.0%,1,0,1,0.0%,2025,2025,2,0.99,5.8%,7.2%,52.2%,70.8%,50.0%,60.9%,38.6%,60.0%,41.7%
