Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),182,331,320,1452,310,1406,259,1438,202,1434,,,,
2025,183,319,220,1540,186,1528,217,1482,174,1478,,,,
2024,137,442,213,1545,209,1494,172,1541,,,151,482,,
2023,376,129,304,1429,313,1368,267,1404,,,,,,
2022,657,41,,,,,,,,,,,,
2021,946,14,,,,,,,,,,,,
2014,1727,1,,,,,,,,,,,,
