Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Taipei Q1,W vs Zhang,1.00,1.45,49.0,2.7,-,54.8%,-,51.6%,68.0%,68.0%
2017 Australian Open Q1,L vs Boserup,0.90,0.50,35.1,2.0,0.0%,50.0%,0.0%,33.3%,28.6%,36.8%
2015 Wimbledon Q1,L vs Hibino,0.92,0.66,48.2,2.1,0.0%,59.3%,0.0%,36.0%,31.3%,43.3%
2014 Nottingham 75K R16,L vs Oudin,1.08,0.65,44.7,2.0,-,55.2%,-,25.0%,36.4%,35.0%
2014 Nottingham 75K R32,W vs Boserup,0.96,1.33,65.4,2.1,-,60.0%,-,71.9%,47.8%,46.7%
2014 Kuala Lumpur R32,L vs Kichenok,0.96,0.57,40.0,2.2,0.0%,57.6%,0.0%,41.9%,16.7%,43.5%
2014 Monterrey R32,W vs Niculescu,1.10,1.11,90.7,11.9,4.0%,52.0%,0.0%,54.5%,45.6%,49.1%
2014 Australian Open R64,L vs Jankovic,0.95,0.47,34.5,2.6,0.0%,52.4%,0.0%,10.5%,27.3%,41.2%
2014 Australian Open R128,W vs Kichenok,1.17,1.29,58.9,2.3,10.3%,51.3%,5.4%,70.3%,37.1%,50.0%
2013 Osaka R32,L vs Kumkhum,1.09,0.57,40.2,2.4,3.1%,43.8%,0.0%,45.2%,25.0%,33.3%
2013 Tokyo R32,L vs Jankovic,0.92,0.61,42.6,2.0,0.0%,61.1%,0.0%,40.0%,29.0%,37.0%
2013 Tokyo R64,W vs Robson,1.28,1.26,65.0,2.8,7.5%,62.5%,7.5%,57.5%,51.5%,25.0%
2013 New Haven Q3,W vs Duque Marino,1.08,1.57,39.3,2.2,3.4%,55.2%,0.0%,61.5%,57.1%,64.3%
2013 New Haven Q2,W vs Medina Garrigues,1.28,2.40,33.7,2.4,0.0%,73.1%,0.0%,63.6%,59.1%,57.9%
2013 New Haven Q1,W vs Cetkovska,0.97,1.18,78.6,2.5,1.9%,55.8%,0.0%,72.9%,47.1%,40.3%
2013 Cincinnati Q1,L vs Riske Amritraj,0.93,0.45,35.3,2.1,0.0%,52.2%,0.0%,25.0%,31.8%,26.3%
2013 Toronto R64,L vs Lepchenko,0.93,0.51,33.2,2.2,0.0%,45.8%,0.0%,31.8%,37.9%,28.0%
2013 Toronto Q2,L vs Martic,0.79,0.69,43.2,8.4,-,51.6%,-,56.7%,33.3%,46.9%
2013 Carlsbad R32,L vs Robson,0.95,0.85,61.4,36.3,7.4%,55.6%,1.9%,49.1%,40.4%,45.5%
2013 Stanford R32,L vs Cirstea,0.98,0.77,49.3,2.6,2.9%,35.3%,0.0%,42.4%,50.0%,45.8%
2017 (2 matches),,0.95,0.96,42.8,2.3,0.0%,52.6%,0.0%,43.6%,50.0%,54.5%
2015 (1 matches),,0.92,0.66,48.2,2.1,0.0%,59.3%,0.0%,36.0%,31.3%,43.3%
2014 (6 matches),,1.05,0.92,61.5,2.6,4.2%,54.6%,1.5%,49.7%,38.3%,45.8%
2013 (42 matches),,1.03,0.99,50.4,2.6,2.2%,57.5%,1.9%,53.4%,40.7%,44.6%
2012 (21 matches),,1.04,0.97,47.8,2.4,1.5%,57.7%,0.5%,55.1%,40.0%,41.5%
Career (81 matches),,1.03,0.97,51.2,2.5,2.2%,57.6%,1.6%,52.9%,40.9%,43.9%
