Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,24,16,8,66.7%,32-8,80.0%,218-130,62.6%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
2021,18,12,6,66.7%,23-14,62.2%,179-135,57.0%,1-1,50.0%,0,,,,,,,,,,,,F (W15 Monastir)
2020,1,0,1,0.0%,1-2,33.3%,12-16,42.9%,0-0,-,0,,,,,,,,,,,,R32 (W25 Hong Kong)
2019,8,4,4,50.0%,9-6,60.0%,76-57,57.1%,0-0,-,0,,,,,,,,,,,,SF (W25 Kyoto)
2017,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,0,,,,,,,,,,,,R32 (Dubai 100K)
2015,4,1,3,25.0%,3-6,33.3%,31-44,41.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (Gifu $75K)
2014,3,1,2,33.3%,2-2,50.0%,17-18,48.6%,1-0,100.0%,0,,,,,,,,,,,,R16 (Nottingham 75K)
2013,6,4,2,66.7%,9-5,64.3%,83-71,53.9%,3-3,50.0%,0,,,,,,,,,,,,F (Nanjing)
2012,8,4,4,50.0%,9-6,60.0%,76-66,53.5%,0-2,0.0%,0,,,,,,,,,,,,QF (2x)
2011,5,5,0,100.0%,10-2,83.3%,66-34,66.0%,0-1,0.0%,0,,,,,,,,,,,,W (Taipei 100K)
2010,14,12,2,85.7%,24-5,82.8%,163-96,62.9%,2-1,66.7%,0,,,,,,,,,,,,W (Tokyo 100K)
2009,10,7,3,70.0%,15-6,71.4%,110-70,61.1%,1-0,100.0%,0,,,,,,,,,,,,F (Taipei 100K)
2008,16,15,1,93.8%,30-4,88.2%,190-98,66.0%,1-0,100.0%,0,,,,,,,,,,,,W (3x)
2007,28,21,7,75.0%,43-18,70.5%,334-238,58.4%,6-4,60.0%,0,,,,,,,,,,,,W (Kurume 25K)
2006,34,26,8,76.5%,55-24,69.6%,406-303,57.3%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
2005,17,12,5,70.6%,25-15,62.5%,197-174,53.1%,3-0,100.0%,0,,,,,,,,,,,,F (Fukuoka 50K)
2004,1,0,1,0.0%,1-2,33.3%,12-15,44.4%,0-0,-,0,,,,,,,,,,,,R32 (Sutama 25K)
Career,198,140,58,70.7%,291-127,69.6%,2171-1577,57.9%,25-13,65.8%,0,,,,,,,,,,,,
