Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1999 Singapore F,L vs Rios,2.2%,50.0%,11.8%,57.9%,7.8%,6.1%,11.1%,6.1%,10.3%,3.8%,16.7%,-2,-7
Career (1 matches),,2.2%,50.0%,11.8%,57.9%,7.8%,6.1%,11.1%,6.1%,10.3%,3.8%,16.7%,-2,-7
