Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,13,8,5,61.5%,6,3,3,50.0%,1996,2000,QF,13,1.04,4.4%,3.1%,64.8%,69.3%,46.7%,61.4%,40.1%,57.6%,41.4%
Roland Garros,6,Clay,13,7,6,53.8%,11,6,5,54.5%,1994,2000,R16,12,1.01,4.0%,2.2%,65.8%,67.9%,47.4%,60.9%,39.5%,61.9%,38.6%
Wimbledon,5,Grass,8,3,5,37.5%,5,2,3,40.0%,1996,2000,R32,7,0.85,8.0%,4.3%,58.6%,74.9%,46.1%,63.0%,31.6%,69.4%,40.5%
US Open,5,Hard,8,3,5,37.5%,4,2,2,50.0%,1996,2000,R32,7,0.88,5.2%,4.8%,57.3%,70.7%,40.6%,57.8%,37.0%,48.8%,47.7%
Olympics,1,,3,2,1,66.7%,0,0,0,-,2000,2000,R16,0,,,,,,,,,,
Davis Cup,2,,5,2,3,40.0%,0,0,0,-,1998,2000,,0,,,,,,,,,,
Bastad,9,Clay,11,2,9,18.2%,2,2,0,100.0%,1992,2000,R16,11,0.85,2.9%,3.9%,55.0%,61.1%,45.5%,54.1%,39.1%,47.9%,31.0%
Stockholm,5,Hard,7,2,5,28.6%,3,2,1,66.7%,1995,1999,QF,7,0.88,3.6%,4.9%,55.9%,67.1%,47.1%,58.3%,36.6%,57.8%,33.3%
Copenhagen,4,Hard,6,2,4,33.3%,4,3,1,75.0%,1996,2000,QF,6,0.86,3.5%,3.1%,60.7%,67.8%,50.8%,61.1%,33.4%,54.5%,38.2%
Chennai,3,Hard,13,11,2,84.6%,1,1,0,100.0%,1997,1999,W,13,1.21,4.4%,4.0%,52.5%,71.2%,55.2%,63.6%,44.1%,56.6%,43.2%
Singapore,3,Hard,11,8,3,72.7%,6,4,2,66.7%,1997,1999,F,11,1.10,6.1%,5.6%,60.2%,72.8%,52.7%,64.8%,38.7%,71.2%,40.3%
Tokyo,3,Hard,7,4,3,57.1%,3,2,1,66.7%,1997,1999,R16,7,0.91,2.3%,1.7%,68.4%,64.6%,46.6%,58.9%,37.3%,63.1%,56.8%
