Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2000,41,21,20,51.2%,55-52,51.4%,514-506,50.4%,6-7,46.2%,33,74.6%,24.5%,6.2%,3.9%,61.3%,69.6%,49.3%,61.7%,38.7%,50.0%,1.01,F (2x)
1999,33,15,18,45.5%,39-49,44.3%,405-455,47.1%,6-4,60.0%,33,68.6%,25.4%,3.5%,4.0%,60.2%,65.1%,47.5%,58.1%,38.5%,48.4%,0.92,F (Singapore)
1998,42,20,22,47.6%,55-58,48.7%,540-526,50.7%,6-6,50.0%,40,75.6%,24.9%,4.8%,4.6%,57.3%,70.7%,47.9%,61.0%,39.3%,50.2%,1.01,F (Chennai)
1997,36,15,21,41.7%,42-53,44.2%,438-489,47.2%,11-5,68.8%,36,72.3%,20.7%,4.7%,4.6%,57.3%,67.9%,48.2%,59.5%,36.9%,48.4%,0.91,W (Chennai)
1996,47,27,20,57.4%,71-67,51.4%,682-686,49.9%,14-11,56.0%,43,77.4%,23.3%,4.4%,2.6%,61.6%,69.1%,50.4%,61.9%,37.5%,49.8%,0.99,SF (Adelaide)
1995,7,4,3,57.1%,11-8,57.9%,103-101,50.5%,4-1,80.0%,6,77.8%,21.4%,4.3%,3.4%,56.3%,73.4%,51.0%,63.6%,38.0%,50.4%,1.04,QF (Stockholm)
1994,6,4,2,66.7%,13-7,65.0%,106-87,54.9%,2-0,100.0%,6,78.9%,30.2%,4.6%,3.2%,60.2%,72.5%,49.6%,63.4%,42.4%,51.9%,1.16,R16 (2x)
1993,3,0,3,0.0%,1-6,14.3%,18-42,30.0%,1-0,100.0%,3,40.0%,17.2%,2.0%,2.0%,55.7%,54.9%,41.1%,48.8%,34.4%,42.0%,0.67,R32 (3x)
1992,11,7,4,63.6%,15-10,60.0%,122-107,53.3%,1-1,50.0%,11,71.3%,34.8%,5.2%,3.1%,52.5%,68.1%,49.7%,59.4%,42.6%,51.1%,1.05,SF (Hilversum)
Career,226,113,113,50.0%,302-310,49.3%,2928-2999,49.4%,51-35,59.3%,211,73.8%,24.3%,4.7%,3.8%,59.2%,68.7%,48.8%,60.5%,38.4%,49.5%,0.97,
