Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Portoroz CH R16,L vs Krajinovic,80% (4/5),17% (1/6),0/0,0/0,29% (2/7),1/3,1/2,- (0/0),- (0/0)
2017 Portoroz CH R32,W vs Boh,100% (8/8),67% (4/6),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Yokohama CH R32,L vs Mott,63% (5/8),0% (0/3),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2017 Kyoto CH SF,L vs Uchiyama,80% (12/15),100% (1/1),1/1,0/0,75% (6/8),1/3,1/2,- (0/0),- (0/0)
2017 Kyoto CH QF,W vs Chen,77% (10/13),67% (2/3),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Kyoto CH R16,W vs Kwon,64% (9/14),100% (3/3),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Kyoto CH R32,W vs Polmans,58% (11/19),33% (2/6),2/6,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2017 Davis Cup RR,W vs Catarina,65% (11/17),54% (7/13),3/6,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Rennes CH R16,L vs Rublev,63% (10/16),0% (0/1),0/0,0/0,67% (2/3),3/5,3/4,38% (3/8),50% (4/8)
2017 Rennes CH R32,W vs Furness,92% (11/12),17% (1/6),2/5,1/4,100% (3/3),3/3,0/0,43% (3/7),71% (5/7)
2017 Koblenz CH R32,L vs Stebe,58% (7/12),0% (0/2),0/0,0/0,73% (8/11),4/6,3/4,- (0/0),- (0/0)
2017 Happy Valley CH R32,L vs Mmoh,67% (6/9),0% (0/3),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2016 Canberra CH R16,L vs Jasika,100% (4/4),100% (1/1),0/0,0/0,33% (2/6),3/5,1/2,- (0/0),- (0/0)
2016 Canberra CH R32,W vs Tearney,53% (9/17),38% (3/8),2/4,1/3,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2016 Traralgon CH F,L vs Thompson,33% (2/6),100% (1/1),0/0,0/0,67% (10/15),0/2,0/1,- (0/0),- (0/0)
2016 Traralgon CH SF,W vs Saville,100% (8/8),44% (4/9),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2016 Traralgon CH QF,W vs Duckworth,57% (13/23),29% (2/7),2/6,1/2,75% (3/4),1/2,0/0,- (0/0),- (0/0)
2016 Traralgon CH R16,W vs Pasha,72% (13/18),33% (2/6),2/3,1/1,50% (1/2),0/1,0/0,100% (5/5),40% (2/5)
2016 Traralgon CH R32,W vs Oconnell,48% (10/21),50% (5/10),2/2,1/1,70% (7/10),1/2,0/0,- (0/0),- (0/0)
2016 Las Vegas CH R16,W vs Caruso,90% (9/10),33% (3/9),2/5,1/4,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 (12 matches),,70.3%,39.6%,53.8%,60.0%,60.0%,50.0%,57.1%,40.0%,60.0%
2016 (53 matches),,62.6%,43.4%,59.0%,56.6%,61.7%,39.8%,42.5%,73.8%,39.2%
2015 (22 matches),,63.2%,41.8%,56.6%,81.3%,65.7%,42.6%,30.8%,55.8%,37.9%
2014 (4 matches),,61.5%,47.1%,40.0%,40.0%,60.6%,68.4%,66.7%,69.2%,30.8%
2013 (32 matches),,64.2%,38.6%,52.6%,53.6%,64.8%,49.5%,43.3%,66.7%,33.7%
Career (177 matches),,64.8%,40.8%,57.3%,60.2%,63.2%,46.2%,46.2%,65.6%,40.2%
