Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2016 Gwangju CH QF,W vs Reid,45.7%,56.5%,59.1%,48.9%,60.0%,70.0%,66.7%,65.0%,60.0%,70.0%,50.0%,23.1%,38.5%,50.0%,88
2013 US Open R128,L vs Federer,33.0%,42.0%,36.0%,36.6%,47.6%,57.1%,40.9%,55.2%,25.0%,31.8%,66.7%,24.3%,35.1%,32.1%,97
Career (2 matches),,37.3%,47.0%,43.1%,40.8%,52.8%,62.5%,50.0%,59.3%,36.7%,50.0%,60.0%,24.0%,36.0%,36.8%,95
