Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Gwangju CH QF,W vs Reid,19,6,3.2,23.2%,7.3%,10,3,3.3,15.6%,4.7%,10.9%,4.7%,0.6,9.8%,17.1%
2013 US Open R128,L vs Federer,23,33,0.7,13.7%,19.6%,14,24,0.6,10.3%,17.6%,,,2.2,20.8%,9.5%
2013 Wimbledon R32,L vs Del Potro,44,27,1.6,23.2%,14.2%,30,22,1.4,19.1%,14.0%,,,2.4,15.3%,6.3%
2013 Wimbledon R64,W vs Dimitrov,54,35,1.5,14.3%,9.3%,35,30,1.2,10.7%,9.2%,,,1.8,15.9%,9.0%
2013 Roland Garros R64,L vs Nishikori,24,47,0.5,9.8%,19.2%,19,42,0.5,8.4%,18.6%,,,0.8,17.6%,22.9%
2012 US Open R32,L vs Tipsarevic,35,37,0.9,17.4%,18.4%,26,35,0.7,15.5%,20.8%,,,1.0,14.9%,15.4%
2012 Wimbledon R64,L vs Verdasco,46,32,1.4,17.1%,11.9%,34,24,1.4,15.3%,10.8%,,,2.5,20.4%,8.2%
2012 Wimbledon R128,W vs Goodall,50,14,3.6,20.7%,5.8%,31,10,3.1,16.2%,5.2%,,,1.6,15.8%,10.0%
2011 Australian Open R128,L vs Baghdatis,42,68,0.6,14.0%,22.7%,34,63,0.5,12.7%,23.5%,,,0.7,14.7%,19.7%
Career (9 matches),,337,299,1.1,16.3%,14.4%,233,253,0.9,13.3%,14.4%,0.4%,0.2%,1.3,16.5%,12.9%
