Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Portoroz CH R16,L vs Krajinovic,38% (3/8),33% (1/3),1/4,56% (5/9),0% (0/5),0/1,0/0,1/2,0/0,0/1
2017 Portoroz CH R32,W vs Boh,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2017 Yokohama CH R32,L vs Mott,11% (1/9),0% (0/1),0/2,38% (3/8),0% (0/3),0/0,0/0,0/1,0/0,0/0
2017 Kyoto CH SF,L vs Uchiyama,7% (1/14),100% (1/1),0/1,29% (4/14),50% (2/4),1/1,1/1,0/1,0/0,0/0
2017 Kyoto CH QF,W vs Chen,20% (2/10),100% (2/2),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2017 Kyoto CH R16,W vs Kwon,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,1/1,0/0
2017 Kyoto CH R32,W vs Polmans,27% (3/11),67% (2/3),0/0,18% (2/11),100% (2/2),2/2,2/2,1/1,1/1,0/0
2017 Davis Cup RR,W vs Catarina,67% (8/12),88% (7/8),1/1,8% (1/12),0% (0/1),5/6,2/2,0/0,1/1,0/0
2017 Rennes CH R16,L vs Rublev,9% (1/11),0% (0/1),0/1,18% (2/11),50% (1/2),0/0,0/0,1/1,0/0,0/0
2017 Rennes CH R32,W vs Furness,36% (4/11),25% (1/4),0/0,9% (1/11),100% (1/1),1/1,1/1,2/2,0/0,0/0
2017 Koblenz CH R32,L vs Stebe,10% (1/10),0% (0/1),0/1,50% (5/10),40% (2/5),0/0,0/0,1/3,0/0,1/2
2017 Happy Valley CH R32,L vs Mmoh,33% (3/9),0% (0/3),0/1,44% (4/9),25% (1/4),0/0,0/0,0/2,0/0,0/1
2016 Canberra CH R16,L vs Jasika,11% (1/9),100% (1/1),0/4,50% (4/8),0% (0/4),1/1,0/0,1/1,0/0,1/1
2016 Canberra CH R32,W vs Tearney,33% (3/9),100% (3/3),0/1,30% (3/10),67% (2/3),2/3,2/2,0/0,1/1,0/0
2016 Traralgon CH F,L vs Thompson,13% (1/8),100% (1/1),0/5,86% (6/7),17% (1/6),0/1,0/0,0/0,0/0,0/0
2016 Traralgon CH SF,W vs Saville,44% (4/9),100% (4/4),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2016 Traralgon CH QF,W vs Duckworth,29% (4/14),50% (2/4),0/1,14% (2/14),50% (1/2),2/2,2/2,0/0,1/1,0/0
2016 Traralgon CH R16,W vs Pasha,27% (4/15),50% (2/4),0/1,7% (1/14),0% (0/1),2/2,1/1,1/1,0/0,0/0
2016 Traralgon CH R32,W vs Oconnell,43% (6/14),83% (5/6),0/3,38% (5/13),40% (2/5),3/4,1/1,0/0,0/0,0/0
2016 Las Vegas CH R16,W vs Caruso,56% (5/9),60% (3/5),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2017 (12 matches),,28.1%,61.8%,18.2%,23.8%,37.9%,89.5%,100.0%,46.2%,100.0%,25.0%
2016 (53 matches),,30.4%,72.8%,19.8%,33.6%,32.2%,82.2%,87.2%,77.2%,85.7%,78.3%
2015 (22 matches),,35.3%,71.0%,28.8%,34.9%,40.6%,69.8%,81.0%,79.2%,87.5%,88.9%
2014 (4 matches),,28.3%,61.5%,9.1%,40.0%,27.8%,83.3%,100.0%,60.0%,-,50.0%
2013 (32 matches),,27.7%,66.9%,20.7%,36.5%,35.9%,79.7%,87.0%,72.1%,90.0%,62.5%
Career (177 matches),,30.8%,69.1%,21.5%,32.9%,34.9%,80.4%,86.5%,73.9%,87.3%,76.3%
