Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,17,9,8,52.9%,8,4,4,50.0%,2006,2017,R128,11,0.99,8.3%,4.3%,58.8%,69.0%,48.0%,60.3%,39.1%,54.4%,40.4%
Roland Garros,8,Clay,14,6,8,42.9%,2,1,1,50.0%,2009,2017,R64,10,0.88,8.5%,4.0%,61.0%,69.4%,44.1%,59.5%,35.8%,62.4%,45.2%
Wimbledon,8,Grass,21,12,9,57.1%,14,6,8,42.9%,2009,2017,R32,10,0.98,9.2%,3.4%,64.9%,73.2%,54.9%,66.8%,32.6%,67.1%,34.3%
US Open,6,Hard,13,7,6,53.8%,3,1,2,33.3%,2009,2016,R32,11,1.02,9.4%,4.3%,55.2%,72.8%,49.1%,62.2%,38.6%,60.5%,50.0%
Davis Cup,13,,35,20,15,57.1%,16,8,8,50.0%,2005,2017,,4,1.29,14.8%,4.0%,54.4%,85.0%,55.8%,71.7%,36.7%,58.8%,38.6%
Miami Masters,5,Hard,9,4,5,44.4%,1,1,0,100.0%,2011,2017,R32,9,0.92,5.4%,3.9%,55.7%,68.0%,50.0%,60.0%,36.6%,54.3%,50.0%
Vienna,3,Hard,13,10,3,76.9%,3,2,1,66.7%,2010,2012,F,13,1.23,12.8%,1.8%,63.1%,74.7%,54.9%,67.4%,40.0%,67.6%,43.9%
Beijing,3,Hard,7,3,4,42.9%,3,2,1,66.7%,2010,2012,R32,7,0.92,7.3%,5.2%,58.4%,68.1%,52.3%,61.5%,35.3%,63.9%,40.5%
Zagreb,3,Hard,5,2,3,40.0%,4,3,1,75.0%,2012,2015,R16,5,0.80,7.3%,3.1%,65.0%,67.7%,50.4%,61.6%,30.6%,61.8%,17.9%
Shanghai Masters,3,Hard,5,2,3,40.0%,2,0,2,0.0%,2010,2012,Q2,5,1.00,9.1%,4.8%,58.8%,73.2%,45.5%,61.8%,38.2%,65.8%,32.4%
Doha,1,Hard,7,5,2,71.4%,3,2,1,66.7%,2012,2012,R16,7,1.14,9.4%,2.6%,61.3%,74.2%,47.7%,63.9%,41.0%,54.1%,47.3%
