Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 US Open R128,L vs Isner,69% (9/13),- (0/0),0/0,0/0,38% (3/8),4/7,1/2,- (0/0),- (0/0)
2022 Gstaad R16,L vs Thiem,57% (8/14),25% (1/4),0/2,0/0,40% (2/5),0/2,0/1,71% (5/7),14% (1/7)
2022 Wimbledon R128,L vs Van Rijthoven,89% (8/9),33% (1/3),0/1,0/0,38% (3/8),3/6,0/1,63% (5/8),25% (2/8)
2022 Indian Wells R64,L vs Kyrgios,57% (4/7),0% (0/5),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2022 Rio de Janeiro R16,L vs Alcaraz,80% (8/10),100% (2/2),0/0,0/0,40% (2/5),1/3,0/1,0% (0/4),25% (1/4)
2022 Buenos Aires R32,W vs Del Potro,78% (7/9),42% (5/12),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2022 Australian Open R128,L vs Martinez,46% (13/28),45% (5/11),1/3,0/0,54% (7/13),8/11,0/1,50% (8/16),44% (7/16)
2021 US Open R128,L vs Shapovalov,50% (7/14),- (0/0),0/0,0/0,50% (6/12),1/4,0/1,- (0/0),- (0/0)
2021 Roland Garros R16,L vs Davidovich Fokina,62% (13/21),42% (5/12),1/2,0/0,56% (9/16),4/7,0/1,- (0/0),- (0/0)
2021 Roland Garros R32,W vs Fognini,71% (12/17),43% (6/14),3/6,1/3,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2021 Roland Garros R64,W vs Andujar,59% (16/27),53% (9/17),3/4,1/2,40% (4/10),1/3,0/0,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Albot,83% (10/12),77% (10/13),3/3,1/1,75% (12/16),4/5,0/0,- (0/0),- (0/0)
2021 Rome QF,L vs Opelka,85% (11/13),0% (0/4),0/0,0/0,50% (1/2),1/3,0/1,50% (2/4),0% (0/5)
2021 Madrid R16,L vs Berrettini,64% (9/14),33% (1/3),0/0,0/0,50% (2/4),0/2,0/1,60% (3/5),17% (1/6)
2020 Roland Garros R128,L vs Londero,56% (22/39),40% (12/30),2/10,0/1,55% (11/20),2/5,1/2,25% (1/4),0% (0/4)
2020 US Open R128,L vs Medvedev,50% (7/14),0% (0/2),0/0,0/0,44% (4/9),2/5,0/1,- (0/0),- (0/0)
2020 Australian Open R64,L vs Nadal,63% (10/16),- (0/0),0/0,0/0,85% (17/20),4/7,1/2,80% (4/5),0% (0/6)
2020 Australian Open R128,W vs Sousa,70% (16/23),20% (2/10),3/5,1/2,100% (3/3),0/0,0/0,80% (4/5),60% (3/5)
2019 US Open R128,L vs Popyrin,71% (10/14),33% (2/6),0/0,0/0,40% (4/10),0/3,0/1,67% (4/6),17% (1/6)
2019 Hamburg R16,L vs Zverev,53% (8/15),25% (2/8),0/0,0/0,50% (3/6),1/3,0/1,40% (2/5),0% (0/4)
2022 (7 matches),,63.3%,37.8%,33.3%,50.0%,42.6%,53.1%,25.0%,51.4%,31.4%
2021 (7 matches),,66.1%,49.2%,66.7%,50.0%,58.5%,45.8%,0.0%,55.6%,9.1%
2020 (4 matches),,59.8%,33.3%,33.3%,33.3%,67.3%,47.1%,40.0%,64.3%,20.0%
2019 (31 matches),,63.4%,40.8%,49.4%,48.4%,57.7%,38.8%,33.3%,51.7%,38.1%
2018 (49 matches),,66.1%,44.1%,60.4%,68.3%,62.4%,39.3%,34.4%,56.3%,34.7%
Career (352 matches),,65.3%,41.8%,56.8%,57.9%,60.4%,45.5%,40.4%,61.3%,35.5%
