Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 US Open R128,L vs Isner,0.70,0.38,21.2,2.1,2.5%,62.5%,8.3%,55.6%,25.6%,18.2%
2022 Gstaad R16,L vs Thiem,0.91,0.71,51.7,3.2,2.6%,55.3%,5.9%,67.6%,27.8%,33.3%
2022 Wimbledon R128,L vs Van Rijthoven,0.94,0.52,32.9,3.0,0.0%,55.8%,2.8%,61.1%,24.4%,22.2%
2022 Indian Wells R64,L vs Kyrgios,0.79,0.45,31.7,2.5,15.4%,65.4%,4.0%,44.0%,23.1%,28.6%
2022 Rio de Janeiro R16,L vs Alcaraz,0.84,0.69,49.2,2.1,5.7%,51.4%,0.0%,69.0%,41.2%,25.0%
2022 Buenos Aires R32,W vs Del Potro,0.86,1.71,47.7,2.6,8.7%,78.3%,10.5%,68.4%,58.6%,44.4%
2022 Australian Open R128,L vs Martinez,0.95,0.87,53.5,2.8,0.0%,57.5%,4.2%,54.9%,37.0%,43.5%
2021 US Open R128,L vs Shapovalov,0.76,0.45,21.5,2.2,2.3%,51.2%,0.0%,53.8%,25.7%,30.3%
2021 Roland Garros R16,L vs Davidovich Fokina,0.89,0.77,37.0,2.6,0.0%,62.7%,1.6%,51.6%,45.8%,27.8%
2021 Roland Garros R32,W vs Fognini,1.12,1.91,22.1,2.1,0.0%,65.0%,8.3%,80.6%,34.5%,60.4%
2021 Roland Garros R64,W vs Andujar,1.03,1.24,37.4,4.4,7.0%,63.4%,13.6%,59.1%,41.2%,53.3%
2021 Roland Garros R128,W vs Albot,0.97,1.51,26.6,2.2,2.1%,57.4%,0.0%,64.4%,60.0%,62.2%
2021 Rome QF,L vs Opelka,0.72,0.76,50.0,2.5,9.4%,71.9%,6.5%,83.9%,23.1%,23.5%
2021 Madrid R16,L vs Berrettini,0.94,0.67,58.2,3.0,2.6%,71.1%,9.7%,58.1%,30.3%,18.8%
2020 Roland Garros R128,L vs Londero,0.90,0.98,80.2,13.0,1.9%,63.5%,4.2%,55.8%,42.3%,45.7%
2020 US Open R128,L vs Medvedev,0.86,0.36,18.5,2.0,0.0%,55.8%,2.4%,51.2%,25.7%,12.9%
2020 Australian Open R64,L vs Nadal,1.04,0.55,38.0,2.0,1.8%,63.2%,1.9%,50.9%,20.8%,24.4%
2020 Australian Open R128,W vs Sousa,1.19,1.55,29.4,2.0,9.3%,75.9%,12.2%,65.3%,46.4%,28.8%
2019 US Open R128,L vs Popyrin,0.88,0.69,33.5,2.0,5.9%,54.9%,6.7%,60.0%,39.6%,27.5%
2019 Hamburg R16,L vs Zverev,0.94,0.75,58.5,2.6,-,57.5%,-,60.0%,28.2%,39.4%
2022 (7 matches),,0.87,0.71,42.6,2.6,3.6%,59.4%,4.8%,59.2%,33.8%,32.3%
2021 (7 matches),,0.93,1.00,35.3,2.6,3.3%,62.7%,5.8%,62.6%,38.6%,41.6%
2020 (4 matches),,0.99,0.90,51.8,2.5,3.1%,64.7%,5.0%,55.9%,37.0%,34.2%
2019 (31 matches),,1.01,1.00,51.6,2.7,2.9%,60.3%,4.1%,62.4%,35.8%,40.7%
2018 (49 matches),,1.01,1.10,53.1,2.6,3.3%,63.2%,4.9%,63.7%,38.6%,41.0%
Career (352 matches),,1.01,1.04,51.5,2.6,3.3%,62.3%,5.0%,63.7%,37.8%,38.8%
