Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,2,1,1,50.0%,3-3,50.0%,33-31,51.6%,1-1,50.0%,2,74.2%,29.0%,1.9%,4.7%,60.7%,63.8%,57.1%,61.2%,40.2%,50.5%,1.04,R16 (Cordoba)
2022,32,10,22,31.3%,28-50,35.9%,338-400,45.8%,2-7,22.2%,32,71.6%,20.6%,4.4%,4.2%,66.6%,66.1%,47.0%,59.7%,35.2%,47.8%,0.87,SF (Buenos Aires)
2021,48,24,24,50.0%,56-63,47.1%,577-579,49.9%,7-12,36.8%,47,73.3%,26.9%,3.8%,4.2%,63.3%,67.1%,48.3%,60.2%,39.2%,49.7%,0.98,SF (3x)
2020,21,9,12,42.9%,24-29,45.3%,262-285,47.9%,7-3,70.0%,21,74.4%,20.6%,4.6%,4.8%,62.5%,68.6%,47.0%,60.5%,37.1%,48.9%,0.94,QF (3x)
2019,34,14,20,41.2%,38-51,42.7%,441-469,48.5%,6-15,28.6%,34,74.4%,23.6%,4.1%,5.1%,61.9%,67.2%,50.1%,60.7%,37.6%,49.0%,0.96,SF (3x)
2018,29,11,18,37.9%,30-44,40.5%,357-385,48.1%,6-9,40.0%,29,76.3%,20.5%,4.0%,4.5%,60.6%,68.5%,50.6%,61.4%,36.9%,49.2%,0.96,SF (Buenos Aires)
2017,21,11,10,52.4%,23-25,47.9%,243-245,49.8%,3-5,37.5%,21,77.5%,22.4%,3.9%,4.2%,61.9%,68.9%,52.2%,62.6%,36.9%,49.8%,0.99,SF (Hamburg)
2016,51,27,24,52.9%,73-64,53.3%,698-672,50.9%,17-13,56.7%,51,79.0%,22.8%,5.8%,4.3%,57.9%,71.6%,53.0%,63.7%,37.6%,50.5%,1.04,W (Marrakech)
2015,37,17,20,45.9%,45-55,45.0%,462-512,47.4%,10-7,58.8%,33,72.3%,21.7%,4.2%,4.8%,59.5%,67.9%,49.3%,60.4%,37.2%,48.8%,0.94,SF (Geneva)
2014,47,20,27,42.6%,50-64,43.9%,555-579,48.9%,6-14,30.0%,47,80.7%,18.1%,5.5%,3.5%,62.2%,70.9%,53.3%,64.2%,35.3%,49.7%,0.99,W (Sao Paulo)
2013,20,12,8,60.0%,27-21,56.3%,239-238,50.1%,9-4,69.2%,20,79.7%,19.4%,4.2%,3.8%,60.0%,71.5%,52.6%,63.9%,36.3%,50.4%,1.01,F (Hamburg)
2012,15,6,9,40.0%,14-19,42.4%,160-158,50.3%,1-4,20.0%,15,78.1%,24.1%,4.0%,4.2%,62.3%,71.1%,49.5%,62.9%,38.4%,50.5%,1.03,QF (Santiago)
2011,5,3,2,60.0%,7-4,63.6%,61-44,58.1%,0-1,0.0%,5,84.9%,31.4%,4.0%,4.0%,55.8%,71.4%,56.9%,65.0%,41.1%,53.0%,1.18,SF (Stuttgart)
2010,2,0,2,0.0%,1-4,20.0%,18-29,38.3%,0-1,0.0%,2,69.6%,8.7%,7.4%,5.4%,50.3%,66.7%,50.0%,58.4%,30.6%,44.7%,0.73,R32 (2x)
2009,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,54.5%,27.3%,3.0%,1.5%,59.7%,62.5%,48.1%,56.7%,39.0%,47.2%,0.90,R32 (Gstaad)
Career,365,165,200,45.2%,419-498,45.7%,4453-4639,49.0%,75-96,43.9%,360,76.1%,22.1%,4.5%,4.3%,61.4%,68.9%,50.7%,61.9%,37.1%,49.5%,0.97,
