Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Roland Garros Q1,W vs Mejia,44,45,1.0,19.7%,20.2%,42,42,1.0,19.7%,19.7%,15.5%,4.2%,0.6,9.9%,17.9%
2022 US Open R128,L vs Isner,2,0,,11.1%,0.0%,1,0,,7.1%,0.0%,7.1%,0.0%,2.5,27.8%,11.1%
2022 Gstaad R16,L vs Thiem,17,40,0.4,12.3%,29.0%,14,38,0.4,10.8%,29.2%,9.2%,1.5%,0.6,13.8%,21.7%
2022 Wimbledon R128,L vs Van Rijthoven,13,17,0.8,8.3%,10.9%,12,15,0.8,8.8%,10.9%,5.8%,1.5%,1.9,22.4%,11.5%
2022 Indian Wells Masters R64,L vs Kyrgios,22,13,1.7,22.4%,13.3%,17,12,1.4,20.7%,14.6%,13.4%,2.4%,2.3,34.7%,15.3%
2022 Rio de Janeiro R16,L vs Alcaraz,12,24,0.5,9.2%,18.5%,10,23,0.4,8.2%,18.9%,3.3%,4.1%,0.6,10.0%,16.9%
2022 Buenos Aires R32,W vs Del Potro,25,19,1.3,25.5%,19.4%,21,19,1.1,22.6%,20.4%,18.3%,4.3%,0.3,6.1%,23.5%
2022 Australian Open R128,L vs Martinez,44,57,0.8,15.4%,19.9%,41,53,0.8,15.4%,19.9%,10.1%,4.9%,1.0,15.0%,15.4%
2021 US Open R128,L vs Shapovalov,11,20,0.6,7.3%,13.3%,10,18,0.6,7.9%,14.2%,6.3%,1.6%,1.7,25.3%,15.3%
2021 Wimbledon R128,L vs Rublev,27,38,0.7,12.4%,17.4%,20,31,0.6,10.5%,16.2%,5.8%,3.1%,1.3,18.8%,14.7%
2021 Roland Garros R16,L vs Davidovich Fokina,27,37,0.7,11.2%,15.3%,27,37,0.7,11.7%,16.0%,,,0.9,16.5%,18.2%
2021 Roland Garros R32,W vs Fognini,11,23,0.5,6.0%,12.5%,11,23,0.5,6.3%,13.2%,,,0.3,8.7%,27.2%
2021 Roland Garros R64,W vs Andujar,40,46,0.9,15.1%,17.4%,40,46,0.9,16.9%,19.5%,,,0.7,11.3%,16.2%
2021 Roland Garros R128,W vs Albot,20,20,1.0,11.5%,11.5%,20,20,1.0,12.6%,12.6%,,,1.3,12.6%,9.8%
2021 Rome Masters QF,L vs Opelka,12,10,1.2,8.8%,7.4%,7,8,0.9,6.3%,7.2%,4.5%,1.8%,1.2,26.5%,22.8%
2021 Madrid Masters R16,L vs Berrettini,27,22,1.2,20.1%,16.4%,23,19,1.2,19.5%,16.1%,7.6%,1.7%,2.0,34.3%,17.2%
2020 Roland Garros R128,L vs Londero,65,78,0.8,14.8%,17.8%,65,78,0.8,15.8%,19.0%,,,0.5,10.3%,20.3%
2020 US Open R128,L vs Medvedev,13,39,0.3,8.7%,26.0%,12,36,0.3,8.7%,26.1%,5.8%,2.9%,1.1,18.0%,16.0%
2020 Australian Open R64,L vs Nadal,20,35,0.6,10.1%,17.6%,20,35,0.6,11.1%,19.4%,,,0.9,12.6%,14.1%
2020 Australian Open R128,W vs Sousa,35,27,1.3,16.6%,12.8%,35,27,1.3,18.7%,14.4%,,,0.7,8.1%,11.8%
Career (61 matches),,1535,2099,0.7,13.5%,18.5%,1323,1934,0.7,12.9%,18.8%,6.5%,2.3%,0.9,14.5%,16.5%
