Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Albert Ramos [ESP],8,4,66.7%,5,5,0,100.0%,2010,2021,12,1.13,4.0%,3.7%,60.7%,71.1%,51.7%,63.5%,41.4%,53.6%,43.6%
10,Fabio Fognini [ITA],5,5,50.0%,6,3,3,50.0%,2011,2022,10,1.04,4.8%,3.8%,62.0%,70.0%,46.7%,61.1%,40.5%,56.0%,48.4%
10,Pablo Andujar [ESP],3,7,30.0%,3,1,2,33.3%,2009,2022,9,0.91,4.2%,6.2%,61.4%,65.5%,37.5%,54.7%,41.1%,52.2%,42.4%
9,Pablo Carreno Busta [ESP],5,4,55.6%,6,2,4,33.3%,2015,2022,9,0.98,3.7%,4.3%,58.9%,70.7%,49.2%,61.9%,37.4%,63.5%,31.5%
9,Paolo Lorenzi [ITA],6,3,66.7%,1,1,0,100.0%,2010,2020,9,1.12,4.6%,2.6%,65.4%,68.5%,54.7%,63.7%,40.7%,68.8%,41.9%
9,Thomaz Bellucci [BRA],6,3,66.7%,4,1,3,25.0%,2012,2018,8,1.19,5.1%,4.0%,64.5%,73.2%,57.4%,67.6%,38.6%,67.5%,47.2%
8,Joao Sousa [POR],4,4,50.0%,2,2,0,100.0%,2013,2022,8,1.07,4.5%,3.5%,64.5%,70.5%,54.9%,65.0%,37.6%,57.8%,37.5%
8,Dusan Lajovic [SRB],6,2,75.0%,2,2,0,100.0%,2012,2021,8,1.09,5.0%,3.6%,60.7%,72.7%,47.4%,62.8%,40.5%,52.3%,37.9%
8,Facundo Bagnis [ARG],4,4,50.0%,1,1,0,100.0%,2011,2021,8,1.00,2.7%,3.4%,64.3%,72.5%,49.0%,64.1%,36.0%,59.2%,37.5%
8,Martin Klizan [SVK],3,5,37.5%,5,3,2,60.0%,2011,2020,8,1.07,4.9%,3.8%,60.6%,69.3%,55.0%,63.7%,38.7%,60.0%,42.0%
8,Diego Schwartzman [ARG],3,5,37.5%,5,2,3,40.0%,2011,2020,8,0.91,3.8%,5.0%,55.8%,62.9%,47.4%,56.1%,39.8%,50.7%,36.6%
7,Jaume Munar [ESP],3,4,42.9%,2,0,2,0.0%,2019,2023,7,0.87,2.5%,4.2%,65.9%,59.1%,51.2%,56.4%,37.7%,65.3%,38.9%
6,Pablo Cuevas [URU],2,4,33.3%,2,1,1,50.0%,2010,2020,6,0.96,3.9%,5.2%,60.6%,65.9%,50.0%,59.6%,38.6%,52.2%,33.3%
5,Jiri Vesely [CZE],2,3,40.0%,4,3,1,75.0%,2013,2023,5,0.91,3.2%,4.7%,61.4%,67.1%,50.5%,60.7%,35.9%,64.0%,36.8%
5,Roberto Carballes Baena [ESP],4,1,80.0%,1,0,1,0.0%,2018,2022,5,1.17,5.5%,6.4%,61.0%,72.4%,44.8%,61.6%,45.0%,67.6%,45.0%
