Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R128,L vs Isner,103.1,112.5,2.7,,,117,110,95.6,3.2,,,101,92
2021 US Open R128,L vs Shapovalov,105.8,112.0,6.6,113.8,110.2,124,95,95.3,4.6,99.5,91.0,103,83
2021 Wimbledon R128,L vs Rublev,106.7,112.7,5.8,114.2,107.9,124,100,96.2,5.3,97.0,91.5,106,84
2020 US Open R128,L vs Medvedev,108.0,114.5,5.9,117.2,111.6,125,97,93.8,5.1,90.3,92.5,102,83
2019 Wimbledon R128,L vs Evans,110.5,118.3,5.1,119.6,114.9,127,107,100.9,6.4,98.1,100.0,115,89
2019 Roland Garros R64,L vs Fognini,106.7,113.5,6.0,,,123,99,93.1,5.3,,,105,83
2018 US Open R128,L vs Schwartzman,105.1,112.9,8.3,114.1,110.1,126,85,94.1,5.6,92.7,94.4,103,74
2016 US Open R64,L vs Bautista Agut,102.3,109.5,8.6,116.6,105.4,133,87,91.3,5.1,92.8,95.0,104,82
2016 US Open R128,W vs Baker,101.6,107.2,7.3,111.2,103.3,130,87,91.9,5.9,92.1,87.6,109,73
2016 Australian Open R32,L vs Simon,108.5,117.9,7.0,,,131,102,95.7,5.7,,,107,83
2016 Australian Open R64,W vs Olivo,106.8,115.2,8.2,,,134,93,97.8,6.7,,,112,80
2015 Wimbledon R128,L vs Dimitrov,112.1,117.8,5.4,,,127,105,99.1,6.3,,,111,81
2015 Australian Open R128,L vs Kyrgios,111.4,117.3,6.3,,,132,98,97.9,5.5,,,111,84
2014 US Open R64,L vs Simon,105.9,111.1,7.1,,,126,95,94.8,4.4,,,105,87
2014 US Open R128,W vs Rubin,109.6,116.1,6.5,,,129,104,97.2,4.2,,,105,87
Career (15 matches),,107.1,113.8,6.7,115.0,108.7,134,85,95.7,5.6,94.1,94.1,115,73
