Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 US Open R128,L vs Isner,0% (0/14),- (0/0),0/3,43% (6/14),17% (1/6),0/0,0/0,2/4,0/0,1/2
2022 Gstaad R16,L vs Thiem,20% (2/10),50% (1/2),0/2,45% (5/11),40% (2/5),1/1,0/0,3/4,0/0,0/1
2022 Wimbledon R128,L vs Van Rijthoven,14% (2/14),50% (1/2),0/5,46% (6/13),17% (1/6),1/1,0/1,2/2,0/0,1/1
2022 Indian Wells R64,L vs Kyrgios,25% (2/8),0% (0/2),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2022 Rio de Janeiro R16,L vs Alcaraz,18% (2/11),100% (2/2),1/3,36% (4/11),25% (1/4),0/2,0/0,1/1,0/0,0/0
2022 Buenos Aires R32,W vs Del Potro,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,0/0,0/0
2022 Australian Open R128,L vs Martinez,40% (8/20),63% (5/8),1/6,42% (8/19),25% (2/8),4/4,0/0,1/1,0/0,0/0
2021 US Open R128,L vs Shapovalov,0% (0/12),- (0/0),0/5,54% (7/13),14% (1/7),0/0,0/0,1/2,0/0,0/1
2021 Roland Garros R16,L vs Davidovich Fokina,35% (7/20),71% (5/7),2/7,50% (10/20),30% (3/10),3/4,0/0,4/4,0/0,1/1
2021 Roland Garros R32,W vs Fognini,62% (8/13),75% (6/8),0/1,15% (2/13),50% (1/2),5/5,2/3,0/0,1/1,0/0
2021 Roland Garros R64,W vs Andujar,52% (11/21),82% (9/11),3/6,36% (8/22),25% (2/8),6/9,3/3,2/2,1/1,0/0
2021 Roland Garros R128,W vs Albot,79% (11/14),91% (10/11),1/3,50% (7/14),43% (3/7),7/9,2/2,0/1,0/0,0/0
2021 Rome QF,L vs Opelka,17% (2/12),0% (0/2),0/0,8% (1/12),0% (0/1),0/0,0/0,3/4,0/0,2/2
2021 Madrid R16,L vs Berrettini,18% (2/11),50% (1/2),1/1,27% (3/11),33% (1/3),1/1,0/0,0/1,0/0,0/1
2020 Roland Garros R128,L vs Londero,50% (16/32),75% (12/16),5/9,32% (10/31),10% (1/10),8/10,1/2,1/1,0/0,0/0
2020 US Open R128,L vs Medvedev,8% (1/13),0% (0/1),0/5,50% (6/12),17% (1/6),0/0,0/0,3/3,0/0,1/1
2020 Australian Open R64,L vs Nadal,0% (0/15),- (0/0),0/3,69% (9/13),67% (6/9),0/0,0/0,1/1,0/0,0/0
2020 Australian Open R128,W vs Sousa,40% (6/15),33% (2/6),0/0,6% (1/16),100% (1/1),2/2,2/2,2/2,0/0,0/0
2019 US Open R128,L vs Popyrin,27% (4/15),50% (2/4),0/4,50% (8/16),25% (2/8),2/2,0/1,2/4,0/0,2/2
2019 Hamburg R16,L vs Zverev,33% (4/12),50% (2/4),1/3,36% (4/11),25% (1/4),1/1,0/0,1/1,0/0,0/0
2022 (7 matches),,24.7%,66.7%,12.5%,40.5%,20.6%,83.3%,50.0%,76.9%,-,60.0%
2021 (7 matches),,39.8%,75.6%,30.4%,36.2%,28.9%,78.6%,87.5%,71.4%,100.0%,60.0%
2020 (4 matches),,30.7%,60.9%,29.4%,36.1%,34.6%,83.3%,75.0%,100.0%,-,100.0%
2019 (31 matches),,33.6%,71.0%,21.2%,34.9%,30.6%,81.2%,74.3%,81.6%,78.6%,91.7%
2018 (49 matches),,37.4%,72.7%,31.1%,32.3%,37.1%,80.3%,75.0%,76.7%,70.0%,58.8%
Career (352 matches),,35.0%,69.4%,21.4%,33.3%,33.7%,80.9%,82.2%,78.0%,87.3%,71.4%
