Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,4,3,1,75.0%,6-2,75.0%,42-32,56.8%,1-0,100.0%,0,,,,,,,,,,,,
2020,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,1,0.0%,0.0%,1.4%,2.9%,64.3%,48.9%,28.0%,41.4%,25.0%,35.8%,0.43,
2018,1,0,1,0.0%,0-1,0.0%,2-6,25.0%,0-0,-,1,60.0%,0.0%,0.0%,0.0%,61.3%,63.2%,41.7%,54.8%,25.0%,40.7%,0.55,
2017,4,1,3,25.0%,3-6,33.3%,26-45,36.6%,0-0,-,4,37.1%,33.3%,1.7%,2.6%,68.1%,49.4%,39.2%,46.1%,42.5%,44.3%,0.79,
Career,10,4,6,40.0%,9-11,45.0%,71-95,42.8%,1-0,100.0%,6,34.8%,25.0%,1.5%,2.4%,66.7%,50.5%,36.9%,45.9%,38.7%,42.5%,0.72,
