Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Porto R32,W vs Saez Larra,78% (7/9),100% (7/7),3/4,56% (5/9),20% (1/5),3/5,0/1,0/0,0/1,0/0
2019 W25 Palmela R32,W vs Oliveira,67% (6/9),100% (6/6),2/2,22% (2/9),0% (0/2),4/5,1/2,0/0,1/1,0/0
2019 W15 Tabarka R32,W vs Karunaratne,70% (7/10),86% (6/7),2/4,55% (6/11),33% (2/6),3/5,1/1,0/0,1/1,0/0
2019 W15 Tabarka R16,L vs Lutzeier,53% (10/19),70% (7/10),3/5,40% (8/20),0% (0/8),1/5,0/1,0/1,0/0,0/1
2019 W15 Tabarka SF,L vs Cascino,29% (2/7),50% (1/2),0/4,100% (7/7),14% (1/7),0/1,0/0,0/2,0/0,0/1
2019 W15 Tabarka R16,W vs Gettwart,44% (4/9),100% (4/4),1/2,40% (4/10),50% (2/4),3/3,1/1,0/0,1/1,0/0
2019 W15 Tabarka R32,W vs Remy,67% (6/9),100% (6/6),2/4,70% (7/10),43% (3/7),3/5,1/1,0/0,1/1,0/0
2017 Hammamet $15K QF,L vs Ferro,50% (4/8),50% (2/4),2/5,88% (7/8),14% (1/7),0/2,0/0,1/2,0/0,0/1
2017 Hammamet $15K R16,W vs Crescenzi,100% (7/7),86% (6/7),2/2,63% (5/8),60% (3/5),5/6,2/2,0/0,1/1,0/0
2017 Hammamet $15K R32,W vs Baranano,50% (4/8),100% (4/4),0/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2017 Hammamet $15K R32,L vs Gracheva,50% (4/8),75% (3/4),3/7,88% (7/8),0% (0/7),0/3,0/0,1/1,0/0,0/0
2017 Obidos $25K R16,L vs Kalinskaya,11% (1/9),100% (1/1),1/4,67% (6/9),33% (2/6),1/1,0/0,1/1,0/0,0/0
2017 Obidos $25K QF,L vs Frech,14% (1/7),0% (0/1),0/5,86% (6/7),17% (1/6),0/0,0/0,0/0,0/0,0/0
2017 Obidos $25K R32,W vs Saez Larra,50% (8/16),75% (6/8),3/6,44% (7/16),14% (1/7),4/5,0/1,0/0,0/0,0/0
2017 Obidos $25K R16,L vs Frech,25% (2/8),100% (2/2),1/5,75% (6/8),0% (0/6),0/2,0/0,0/1,0/0,0/1
2017 Lisbon $15K R32,L vs Jorge,22% (2/9),100% (2/2),1/5,67% (6/9),17% (1/6),2/2,0/0,1/1,0/0,0/0
2017 Hammamet $15K R16,W vs Bullani,79% (11/14),82% (9/11),4/4,38% (5/13),20% (1/5),6/8,1/2,0/0,1/1,0/0
2017 Hammamet $15K R32,W vs Halemai,100% (7/7),100% (7/7),2/2,43% (3/7),33% (1/3),4/5,0/0,0/0,0/0,0/0
2017 Hammamet $15K QF,L vs Halemai,60% (6/10),67% (4/6),3/6,73% (8/11),13% (1/8),1/4,0/0,1/2,0/0,0/1
2017 Hammamet $15K R16,W vs Spasojevic,75% (6/8),83% (5/6),0/1,25% (2/8),50% (1/2),3/4,1/1,0/0,0/0,0/0
2019 (7 matches),,58.3%,88.1%,52.0%,51.3%,23.1%,58.6%,57.1%,0.0%,80.0%,0.0%
2017 (37 matches),,52.7%,79.6%,39.3%,55.1%,23.3%,66.4%,61.9%,53.6%,71.4%,33.3%
2016 (34 matches),,54.0%,79.2%,42.1%,54.9%,24.4%,62.3%,69.0%,56.7%,75.0%,57.1%
2015 (13 matches),,50.0%,79.7%,38.3%,46.9%,18.3%,71.4%,62.5%,75.0%,75.0%,50.0%
2014 (4 matches),,54.8%,73.9%,38.9%,61.9%,23.1%,46.2%,0.0%,66.7%,-,50.0%
Career (95 matches),,53.3%,79.9%,41.1%,53.9%,23.1%,64.0%,63.6%,56.0%,75.0%,44.4%
