Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Porto R32,W vs Saez Larra,71% (5/7),70% (7/10),2/3,1/1,50% (4/8),0/0,0/0,- (0/0),- (0/0)
2019 W25 Palmela R32,W vs Oliveira,60% (6/10),67% (6/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Karunaratne,60% (6/10),67% (6/9),2/2,1/1,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,L vs Lutzeier,50% (7/14),44% (7/16),1/1,0/0,27% (3/11),0/1,0/1,- (0/0),- (0/0)
2019 W15 Tabarka SF,L vs Cascino,25% (1/4),25% (1/4),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2019 W15 Tabarka R16,W vs Gettwart,53% (8/15),80% (4/5),2/4,1/3,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Remy,86% (6/7),50% (6/12),2/4,1/1,56% (5/9),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K QF,L vs Ferro,67% (2/3),20% (2/10),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Crescenzi,55% (6/11),75% (6/8),2/5,1/2,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Baranano,67% (8/12),67% (4/6),2/3,1/2,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Gracheva,13% (1/8),75% (3/4),0/0,0/0,53% (8/15),0/2,0/1,- (0/0),- (0/0)
2017 Obidos $25K R16,L vs Kalinskaya,38% (5/13),100% (1/1),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2017 Obidos $25K QF,L vs Frech,29% (2/7),0% (0/3),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2017 Obidos $25K R32,W vs Saez Larra,63% (10/16),46% (6/13),2/3,1/1,54% (7/13),1/2,0/0,100% (5/5),40% (2/5)
2017 Obidos $25K R16,L vs Frech,40% (2/5),67% (2/3),0/0,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2017 Lisbon $15K R32,L vs Jorge,57% (4/7),100% (2/2),0/0,0/0,38% (3/8),5/7,3/4,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Bullani,56% (9/16),56% (9/16),2/8,1/4,64% (7/11),0/1,0/0,38% (3/8),50% (4/8)
2017 Hammamet $15K R32,W vs Halemai,42% (5/12),54% (7/13),2/6,1/3,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K QF,L vs Halemai,40% (4/10),57% (4/7),0/0,0/0,50% (7/14),4/6,1/2,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Spasojevic,64% (7/11),63% (5/8),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 (7 matches),,58.2%,56.9%,68.8%,71.4%,40.0%,0.0%,0.0%,-,-
2017 (37 matches),,52.3%,52.2%,51.4%,53.3%,57.1%,44.7%,30.0%,50.0%,38.9%
2016 (34 matches),,52.0%,50.0%,52.5%,61.3%,53.5%,51.2%,57.1%,50.0%,40.0%
2015 (13 matches),,51.0%,52.0%,59.1%,85.7%,52.0%,37.5%,22.2%,16.7%,66.7%
2014 (4 matches),,42.3%,38.6%,22.2%,50.0%,50.0%,36.4%,50.0%,33.3%,36.4%
Career (95 matches),,51.9%,51.0%,52.7%,61.0%,53.9%,45.3%,41.5%,45.2%,41.0%
