Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 Split CH R16,L vs Kokkinakis,76.2%,50.0%,4.8%,2/0,-,4.9%,66.7%,56.3%,4.2%,-,8.0%,89.5%,41.2%,10.5%,-,0.0%
2019 Davis Cup Qualifiers RR,L vs Shapovalov,66.2%,30.2%,3.1%,1/1,2.69,5.7%,68.8%,30.3%,2.1%,2.69,7.7%,76.9%,30.0%,7.7%,2.67,0.0%
Career (2 matches),,70.1%,38.7%,3.7%,75.0%,2.69,5.3%,68.1%,38.8%,2.8%,2.69,7.8%,84.4%,37.0%,9.4%,2.67,0.0%
