Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,31,13,18,41.9%,31-39,44.3%,316-357,47.0%,5-5,50.0%,31,69.2%,24.0%,3.6%,3.8%,65.4%,65.4%,47.2%,59.1%,38.4%,48.7%,0.94,SF (2x)
2021,44,23,21,52.3%,53-52,50.5%,503-513,49.5%,7-6,53.8%,44,68.9%,29.7%,3.3%,4.1%,62.9%,64.6%,46.5%,57.9%,40.4%,49.3%,0.96,F (2x)
2020,15,6,9,40.0%,15-20,42.9%,150-170,46.9%,0-1,0.0%,15,63.9%,30.4%,3.4%,6.4%,64.4%,62.4%,43.1%,55.5%,41.4%,48.4%,0.93,QF (3x)
2019,57,33,24,57.9%,68-62,52.3%,652-620,51.3%,14-10,58.3%,57,70.5%,32.0%,4.4%,4.1%,63.1%,65.3%,47.6%,58.8%,42.6%,50.7%,1.03,F (2x)
2018,27,14,13,51.9%,33-30,52.4%,301-273,52.4%,3-4,42.9%,27,68.7%,36.7%,3.5%,4.6%,65.6%,64.5%,45.2%,57.9%,43.6%,50.7%,1.04,W (Meerbusch)
2017,8,3,5,37.5%,6-10,37.5%,74-86,46.3%,0-1,0.0%,7,62.8%,30.9%,2.3%,5.1%,66.3%,62.2%,45.1%,56.5%,41.8%,48.8%,0.96,QF (Banja Luka)
2016,11,2,9,18.2%,3-18,14.3%,66-118,35.9%,1-1,50.0%,11,57.1%,16.1%,5.0%,5.0%,63.7%,61.6%,40.4%,53.9%,33.5%,43.9%,0.73,R16 (2x)
2015,13,3,10,23.1%,7-21,25.0%,110-153,41.8%,1-4,20.0%,13,58.1%,26.4%,4.5%,5.9%,55.7%,61.9%,46.4%,55.0%,39.9%,47.5%,0.89,R16 (3x)
2014,6,3,3,50.0%,6-8,42.9%,62-71,46.6%,1-0,100.0%,6,75.8%,16.7%,11.4%,5.1%,62.0%,72.7%,47.3%,63.0%,34.0%,48.4%,0.92,R16 (3x)
2013,2,0,2,0.0%,1-4,20.0%,23-32,41.8%,1-0,100.0%,2,70.4%,11.1%,3.9%,5.5%,64.6%,65.8%,54.7%,61.9%,32.8%,47.5%,0.86,R32 (2x)
2012,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,66.7%,0.0%,7.8%,3.9%,52.3%,67.2%,44.3%,56.3%,25.2%,42.4%,0.58,R32 (2x)
2011,2,0,2,0.0%,0-4,0.0%,11-25,30.6%,0-1,0.0%,2,47.1%,16.7%,0.9%,3.7%,59.3%,48.4%,50.0%,49.1%,30.8%,40.1%,0.60,R32 (2x)
2009,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (Bratislava)
Career,219,100,119,45.7%,223-274,44.9%,2288-2455,48.2%,33-34,49.3%,217,67.8%,28.8%,4.0%,4.5%,63.3%,64.5%,46.3%,57.9%,40.5%,49.2%,0.96,
