Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Lukas Rosol [CZE],2,4,33.3%,2,0,2,0.0%,2018,2022,6,1.00,4.0%,7.6%,61.6%,69.3%,44.4%,59.8%,40.0%,58.1%,45.5%
5,Lukas Klein [SVK],2,3,40.0%,1,0,1,0.0%,2017,2020,4,0.95,1.2%,3.6%,62.4%,64.1%,50.8%,59.1%,38.9%,68.4%,57.1%
5,Oscar Otte [GER],3,2,60.0%,3,2,1,66.7%,2018,2019,5,0.93,1.9%,5.9%,65.1%,65.1%,41.1%,56.7%,40.4%,50.0%,28.9%
4,Damir Dzumhur [BIH],2,2,50.0%,1,1,0,100.0%,2012,2022,3,0.81,2.2%,2.7%,70.5%,59.5%,47.0%,55.8%,35.9%,53.8%,54.5%
4,Lorenzo Giustino [ITA],3,1,75.0%,2,0,2,0.0%,2020,2022,4,1.12,3.3%,3.5%,64.0%,63.8%,57.6%,61.6%,43.1%,59.4%,41.3%
4,Nicola Kuhn [ESP],3,1,75.0%,1,1,0,100.0%,2017,2021,3,1.08,2.2%,2.6%,69.2%,66.2%,44.3%,59.5%,43.9%,50.0%,41.9%
4,Nicolae Frunza [ROU],3,1,75.0%,2,2,0,100.0%,2013,2021,1,1.03,1.3%,5.1%,53.2%,66.7%,43.2%,55.7%,45.5%,55.6%,62.5%
4,Alex Molcan [SVK],2,2,50.0%,2,1,1,50.0%,2019,2021,4,0.93,3.8%,4.9%,63.8%,66.1%,38.5%,56.1%,40.8%,57.1%,33.3%
4,Norbert Gombos [SVK],2,2,50.0%,0,0,0,-,2012,2021,2,1.07,15.0%,3.0%,70.0%,75.7%,50.0%,68.0%,34.3%,71.4%,50.0%
4,Mario Vilella Martinez [ESP],2,2,50.0%,1,1,0,100.0%,2018,2021,4,0.92,5.4%,4.6%,62.7%,64.2%,47.8%,58.1%,38.7%,53.8%,34.8%
4,Jan Choinski [GER],2,2,50.0%,2,0,2,0.0%,2017,2019,3,1.17,5.7%,4.4%,62.3%,64.1%,51.2%,59.2%,47.9%,68.0%,51.7%
4,Vaclav Safranek [CZE],2,2,50.0%,2,0,2,0.0%,2012,2019,3,1.00,3.3%,3.7%,59.3%,66.4%,45.0%,57.7%,42.4%,52.0%,53.6%
4,Vadym Ursu [UKR],3,1,75.0%,0,0,0,-,2015,2017,2,0.96,2.4%,4.2%,58.2%,64.6%,44.9%,56.4%,41.9%,66.7%,33.3%
4,Marek Semjan [SVK],3,1,75.0%,0,0,0,-,2012,2017,0,,,,,,,,,,
4,Jaroslav Pospisil [CZE],0,4,0.0%,1,0,1,0.0%,2013,2016,2,0.62,3.9%,5.9%,52.0%,50.9%,36.7%,44.1%,34.6%,28.6%,42.9%
