Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Sopot CH F,L vs Travaglia,27% (4/15),50% (2/4),1/4,33% (5/15),20% (1/5),0/0,0/0,2/2,0/0,1/1
2019 Sopot CH R32,W vs Barranco Cosano,64% (7/11),57% (4/7),0/0,15% (2/13),0% (0/2),3/3,1/2,0/0,1/2,0/0
2019 Tampere CH R16,L vs Griekspoor,31% (4/13),50% (2/4),0/2,23% (3/13),33% (1/3),2/2,1/1,1/1,0/0,1/1
2019 Ilkley CH R64,L vs Duckworth,0% (0/8),- (0/0),0/4,57% (4/7),0% (0/4),0/0,0/0,1/1,0/0,0/0
2019 Surbiton CH R64,L vs Paul,37% (7/19),29% (2/7),0/3,26% (5/19),0% (0/5),0/1,0/1,1/3,0/0,1/1
2019 Rome CH R16,W vs Otte,55% (6/11),67% (4/6),0/3,36% (4/11),25% (1/4),1/3,0/0,1/1,0/0,0/0
2019 Rome CH R32,W vs Safranek,36% (5/14),100% (5/5),1/3,36% (5/14),40% (2/5),3/4,1/1,0/0,1/1,0/0
2019 Bordeaux CH SF,L vs Ymer,17% (1/6),100% (1/1),1/5,100% (7/7),0% (0/7),0/1,0/0,0/2,0/0,0/1
2019 Bordeaux CH QF,W vs Tsonga,50% (5/10),60% (3/5),1/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2019 Bordeaux CH R16,W vs Giron,60% (6/10),67% (4/6),0/1,30% (3/10),67% (2/3),4/4,2/2,1/1,1/1,0/0
2019 Bordeaux CH R32,W vs Lamasine,63% (10/16),60% (6/10),3/6,44% (7/16),14% (1/7),5/6,1/1,0/0,1/1,0/0
2019 Budapest Q1,L vs Bachinger,44% (4/9),50% (2/4),1/5,75% (6/8),17% (1/6),1/2,0/0,1/1,0/0,0/0
2019 Barletta CH QF,L vs Galovic,45% (5/11),60% (3/5),2/3,64% (7/11),43% (3/7),3/3,0/0,2/3,0/0,2/2
2019 Barletta CH R16,W vs Musetti,64% (7/11),71% (5/7),1/3,36% (4/11),25% (1/4),4/5,2/2,0/0,1/1,0/0
2019 Barletta CH R32,W vs Masur,40% (6/15),67% (4/6),0/2,25% (4/16),50% (2/4),3/3,1/1,2/2,1/1,0/0
2019 St. Brieuc CH R16,L vs Janvier,18% (2/11),100% (2/2),1/2,55% (6/11),33% (2/6),1/2,0/0,1/3,0/0,0/1
2019 St. Brieuc CH R32,W vs Tatlot,29% (5/17),100% (5/5),2/5,35% (6/17),17% (1/6),2/4,0/0,0/0,0/0,0/0
2019 Lille CH R64,L vs Choinski,10% (1/10),100% (1/1),1/3,30% (3/10),0% (0/3),1/1,0/0,0/0,0/0,0/0
2019 Pau CH R32,L vs Safiullin,25% (3/12),100% (3/3),1/3,33% (4/12),25% (1/4),3/3,0/0,3/3,0/0,0/0
2019 Bergamo CH R32,L vs Lamasine,25% (2/8),100% (2/2),2/5,75% (6/8),0% (0/6),0/2,0/0,0/1,0/0,0/0
2019 (27 matches),,39.7%,64.8%,24.1%,39.2%,24.0%,77.9%,73.7%,64.5%,80.0%,55.6%
2018 (12 matches),,41.8%,71.2%,20.0%,43.8%,25.0%,63.2%,100.0%,64.3%,100.0%,60.0%
2017 (4 matches),,45.7%,62.5%,11.1%,41.2%,7.1%,75.0%,-,42.9%,-,66.7%
2016 (6 matches),,24.0%,41.7%,0.0%,61.2%,10.0%,80.0%,0.0%,37.5%,-,33.3%
2015 (2 matches),,43.5%,60.0%,28.6%,43.5%,0.0%,66.7%,50.0%,50.0%,-,50.0%
Career (54 matches),,38.0%,64.9%,18.7%,42.6%,20.2%,73.2%,73.3%,58.8%,83.3%,54.2%
