Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Leipzig $25K R32,L vs Bouzkova,21,41,0.5,17.6%,34.5%,20,35,0.6,19.0%,33.3%,9.5%,9.5%,0.6,11.8%,18.5%
Career (1 matches),,21,41,0.5,17.6%,34.5%,20,35,0.6,19.0%,33.3%,9.5%,9.5%,0.6,11.8%,18.5%
