Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Grodzisk Mazowiecki QF,L vs Andrianjafitrimo,10% (1/10),0% (0/1),0/2,44% (4/9),50% (2/4),0/0,0/0,1/1,0/0,0/0
2019 W25 Moscow QF,L vs Shusharina,56% (9/16),78% (7/9),3/5,56% (9/16),22% (2/9),3/7,1/2,0/2,0/0,0/1
2019 W25 Olomouc R32,L vs Morderger,57% (8/14),88% (7/8),3/6,71% (10/14),20% (2/10),3/5,0/1,2/3,0/0,0/0
2019 W25 Getxo R16,L vs Hoste Ferrer,40% (6/15),83% (5/6),0/4,43% (6/14),17% (1/6),3/5,1/3,0/0,0/0,0/0
2019 W25 Minsk R16,L vs Komardina,22% (2/9),100% (2/2),2/4,78% (7/9),14% (1/7),0/2,0/0,0/2,0/0,0/1
2019 Bol R32,L vs Hibino,50% (5/10),60% (3/5),2/5,56% (5/9),0% (0/5),0/3,0/0,1/1,0/0,0/0
2019 W25 Monzon SF,L vs Podoroska,29% (2/7),100% (2/2),2/6,100% (8/8),13% (1/8),1/2,0/0,0/1,0/0,0/1
2019 W25 Monzon QF,W vs Ponchet,67% (6/9),67% (4/6),0/1,44% (4/9),75% (3/4),2/3,1/2,0/0,1/2,0/0
2019 W25 Monzon R16,W vs Papamichail,21% (3/14),100% (3/3),1/4,43% (6/14),33% (2/6),2/3,1/1,2/2,0/0,2/2
2019 W25 Monzon R32,W vs Hoste Ferrer,21% (3/14),100% (3/3),1/2,50% (7/14),57% (4/7),2/3,2/2,0/1,1/1,0/0
2019 W25 Khimki R32,L vs Kremen,67% (8/12),75% (6/8),1/5,64% (7/11),14% (1/7),3/6,1/1,0/1,0/0,0/0
2019 W25 Andijan R16,L vs Abduraimova,44% (4/9),50% (2/4),1/4,67% (6/9),17% (1/6),1/2,0/0,0/1,0/0,0/1
2019 W25 Andijan R32,W vs Maslenkova,100% (7/7),100% (7/7),2/2,29% (2/7),0% (0/2),4/5,0/1,0/0,0/0,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Matviyenko,50% (5/10),100% (5/5),2/5,80% (8/10),13% (1/8),1/5,0/0,0/2,0/0,0/1
2019 W25 Santa Margherita Di Pula R32,W vs Hobgarski,73% (8/11),100% (8/8),6/7,64% (7/11),0% (0/7),4/7,1/2,0/0,1/1,0/0
2019 W25 Kazan R32,L vs Rybakina,50% (7/14),71% (5/7),3/7,60% (9/15),0% (0/9),1/5,0/2,1/2,0/0,1/1
2019 W25 Moscow R16,L vs Rybakina,56% (5/9),40% (2/5),1/4,63% (5/8),0% (0/5),0/2,0/0,1/2,0/0,1/1
2019 W25 Moscow R32,W vs Ene,50% (4/8),100% (4/4),1/1,22% (2/9),50% (1/2),3/4,2/2,0/0,1/1,0/0
2019 W25 Jodhpur R16,L vs Shapatava,27% (4/15),75% (3/4),2/5,54% (7/13),14% (1/7),1/1,0/0,1/2,0/0,0/0
2019 W25 Jodhpur R32,W vs Chamarthi,78% (7/9),100% (7/7),2/3,38% (3/8),0% (0/3),4/6,1/1,0/0,0/0,0/0
2019 (20 matches),,46.8%,81.7%,42.7%,56.2%,18.9%,50.0%,55.0%,39.1%,80.0%,44.4%
2017 (34 matches),,50.1%,81.1%,38.7%,49.0%,24.7%,60.9%,63.6%,63.9%,63.6%,62.5%
2016 (26 matches),,56.8%,77.3%,40.5%,55.2%,17.4%,56.5%,85.0%,70.8%,80.0%,75.0%
2015 (17 matches),,59.7%,89.5%,52.2%,41.6%,26.9%,79.7%,82.4%,62.5%,87.5%,100.0%
2014 (11 matches),,63.9%,91.9%,60.6%,41.3%,11.6%,66.0%,86.7%,37.5%,85.7%,33.3%
Career (113 matches),,53.8%,82.6%,42.9%,50.0%,20.7%,62.5%,72.5%,55.8%,79.1%,58.5%
