Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Grodzisk Mazowiecki QF,L vs Andrianjafitrimo,37% (7/19),0% (0/1),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2019 W25 Moscow QF,L vs Shusharina,54% (7/13),41% (7/17),1/1,0/0,56% (9/16),0/2,0/1,- (0/0),- (0/0)
2019 W25 Olomouc R32,L vs Morderger,63% (5/8),88% (7/8),1/2,0/0,43% (6/14),1/3,0/1,25% (1/4),0% (0/4)
2019 W25 Getxo R16,L vs Hoste Ferrer,44% (7/16),71% (5/7),1/5,0/0,58% (7/12),1/3,1/2,25% (1/4),0% (0/4)
2019 W25 Minsk R16,L vs Komardina,50% (3/6),100% (2/2),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2019 Bol R32,L vs Hibino,40% (4/10),50% (3/6),0/0,0/0,0% (0/5),1/3,0/1,- (0/0),- (0/0)
2019 W25 Monzon SF,L vs Podoroska,100% (1/1),100% (2/2),0/0,0/0,13% (1/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Monzon QF,W vs Ponchet,62% (8/13),36% (4/11),2/8,1/5,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Monzon R16,W vs Papamichail,50% (10/20),60% (3/5),2/3,1/1,67% (8/12),4/5,4/4,43% (3/7),71% (5/7)
2019 W25 Monzon R32,W vs Hoste Ferrer,55% (11/20),75% (3/4),2/2,1/1,70% (7/10),1/2,0/0,- (0/0),- (0/0)
2019 W25 Khimki R32,L vs Kremen,45% (5/11),29% (6/21),1/2,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2019 W25 Andijan R16,L vs Abduraimova,57% (4/7),20% (2/10),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Andijan R32,W vs Maslenkova,42% (5/12),47% (7/15),2/4,1/3,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R16,L vs Matviyenko,50% (3/6),83% (5/6),0/0,0/0,13% (1/8),1/3,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,W vs Hobgarski,50% (4/8),53% (8/15),2/2,1/1,30% (3/10),0/0,0/0,100% (5/5),50% (2/4)
2019 W25 Kazan R32,L vs Rybakina,50% (6/12),42% (5/12),1/1,0/0,36% (5/14),0/2,0/1,83% (5/6),40% (2/5)
2019 W25 Moscow R16,L vs Rybakina,50% (3/6),25% (2/8),0/0,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2019 W25 Moscow R32,W vs Ene,89% (8/9),67% (4/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Jodhpur R16,L vs Shapatava,40% (2/5),50% (3/6),0/0,0/0,54% (7/13),1/3,1/2,- (0/0),- (0/0)
2019 W25 Jodhpur R32,W vs Chamarthi,56% (5/9),64% (7/11),2/2,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 (20 matches),,51.2%,49.1%,55.9%,53.8%,45.3%,33.3%,38.1%,57.7%,37.5%
2017 (34 matches),,55.6%,51.9%,59.2%,58.6%,53.3%,49.4%,41.4%,57.9%,40.7%
2016 (26 matches),,56.5%,47.2%,60.9%,68.8%,44.3%,42.9%,51.6%,66.7%,44.4%
2015 (17 matches),,67.5%,52.8%,52.0%,46.2%,53.3%,47.8%,54.5%,50.0%,30.0%
2014 (11 matches),,61.1%,58.2%,64.3%,69.2%,47.9%,45.5%,60.0%,50.0%,80.0%
Career (113 matches),,57.2%,51.2%,58.9%,59.0%,48.9%,44.5%,47.6%,58.1%,41.4%
