Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,5,3,62.5%,11-8,57.9%,89-71,55.6%,1-0,100.0%,8,61.3%,49.4%,2.3%,8.1%,55.8%,62.0%,43.2%,53.7%,49.6%,51.6%,1.07
Clay,27,10,17,37.0%,25-33,43.1%,237-272,46.6%,0-3,0.0%,24,52.6%,40.4%,0.7%,3.4%,69.2%,54.4%,41.8%,50.5%,46.3%,48.5%,0.94
Finals,1,1,0,100.0%,2-1,66.7%,17-9,65.4%,0-0,-,1,76.9%,53.8%,2.4%,8.5%,41.5%,82.4%,47.9%,62.2%,53.6%,57.8%,1.42
Semi-finals,2,1,1,50.0%,3-2,60.0%,22-19,53.7%,0-0,-,2,57.1%,50.0%,5.1%,1.5%,72.8%,56.6%,40.5%,52.2%,49.3%,50.7%,1.03
Quarter-finals,3,2,1,66.7%,4-1,80.0%,28-12,70.0%,0-0,-,1,75.0%,58.3%,0.0%,3.6%,46.4%,64.1%,53.3%,58.3%,50.0%,54.4%,1.20
vs Righties,21,5,16,23.8%,13-31,29.5%,156-230,40.4%,1-3,25.0%,20,47.7%,34.4%,0.6%,4.3%,63.9%,51.3%,42.2%,48.0%,43.7%,45.9%,0.84
vs Lefties,2,1,1,50.0%,3-2,60.0%,28-21,57.1%,0-0,-,1,68.8%,29.4%,0.0%,1.8%,74.8%,60.2%,50.0%,57.7%,40.6%,49.5%,0.96
