Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 ITF Leipzig R32,L vs Bouzkova,7.4%,11.1%,36.4%,8.3%,13.9%,42.4%,40.0%,61.9%,63.6%,8.3%,8.3%,18.2%,12.5%,25.0%,-,-55
Career (1 matches),,7.4%,11.1%,36.4%,8.3%,13.9%,42.4%,40.0%,61.9%,63.6%,8.3%,8.3%,18.2%,12.5%,25.0%,-,-55
