Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),458,123,465,1233,463,1150,402,1249,,,125,645,,
2025,388,157,447,1279,457,1193,394,1272,,,120,664
2024,290,225,367,1354,401,1276,311,1347,,,111,736
2023,255,295,386,1239,378,1201,371,1197,,,,
2022,372,139,,,,,,,,,,
2021,426,122,,,,,,,,,,
2020,387,124,,,,,,,,,367,209
2019,371,125,,,,,,,,,346,208
2018,287,168,,,,,,,,,329,187
2017,347,125,,,,,,,,,232,303
2016,302,148,,,,,,,,,193,342
2015,245,185,,,,,,,,,277,216
2014,423,70,,,,,,,,,548,61
2013,617,46,,,,,,,,,759,36
2012,900,14,,,,,,,,,,
2011,1113,6,,,,,,,,,1235,3
