Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,2,1,1,50.0%,2-3,40.0%,18-24,42.9%,0-0,-,2,28.6%,57.1%,0.0%,12.6%,63.0%,47.1%,28.0%,40.0%,50.7%,45.6%,0.84,
2021,1,0,1,0.0%,1-2,33.3%,13-15,46.4%,0-1,0.0%,1,64.3%,30.8%,0.0%,8.5%,57.4%,63.0%,42.5%,54.3%,38.3%,46.9%,0.84,R32 (Bad Homburg)
Career,3,1,2,33.3%,3-5,37.5%,31-39,44.3%,0-1,0.0%,3,42.9%,47.1%,0.0%,10.9%,60.7%,53.2%,34.4%,45.9%,46.4%,46.1%,0.86,
